account_customer_id,account_id,customer_id,ownership_role,ownership_percent
992,922,4270,Joint,0.5
993,923,447,Primary,1.0
994,924,448,Primary,1.0
995,925,448,Primary,1.0
996,926,448,Primary,1.0
997,927,448,Primary,1.0
998,928,449,Primary,1.0
999,929,449,Primary,1.0
1000,930,450,Primary,1.0
1001,931,451,Primary,1.0
1002,932,451,Primary,1.0
1003,933,452,Primary,1.0
1004,934,453,Primary,1.0
1005,935,453,Primary,1.0
1006,936,453,Primary,1.0
1007,937,454,Primary,1.0
1008,938,454,Primary,1.0
1009,939,455,Primary,1.0
1010,940,455,Primary,1.0
1011,941,456,Primary,1.0
1012,942,457,Primary,1.0
1013,943,458,Primary,1.0
1014,944,459,Primary,1.0
1015,945,459,Primary,1.0
1016,945,3341,Joint,0.5
1017,946,460,Primary,1.0
1018,947,460,Primary,1.0
1019,948,460,Primary,1.0
1020,949,461,Primary,1.0
1021,950,461,Primary,1.0
1022,951,462,Primary,1.0
1023,952,462,Primary,1.0
1024,953,462,Primary,1.0
1025,954,463,Primary,1.0
1026,955,463,Primary,1.0
1027,956,463,Primary,1.0
1028,957,464,Primary,1.0
1029,958,464,Primary,1.0
1030,959,465,Primary,1.0
1031,960,466,Primary,1.0
1032,961,466,Primary,1.0
1033,962,467,Primary,1.0
1034,963,467,Primary,1.0
1035,964,467,Primary,1.0
1036,965,468,Primary,1.0
1037,966,469,Primary,1.0
1038,967,470,Primary,1.0
1039,968,470,Primary,1.0
1040,969,471,Primary,1.0
1041,970,472,Primary,1.0
1042,971,472,Primary,1.0
1043,972,472,Primary,1.0
1044,973,473,Primary,1.0
1045,974,473,Primary,1.0
1046,975,474,Primary,1.0
1047,976,475,Primary,1.0
1048,977,476,Primary,1.0
1049,978,477,Primary,1.0
1050,979,477,Primary,1.0
1051,979,3525,Joint,0.5
1052,980,477,Primary,1.0
1053,981,478,Primary,1.0
1054,982,479,Primary,1.0
1055,983,480,Primary,1.0
1056,983,4982,Joint,0.5
1057,984,480,Primary,1.0
1058,985,480,Primary,1.0
1059,986,481,Primary,1.0
1060,987,481,Primary,1.0
1061,988,481,Primary,1.0
1062,989,482,Primary,1.0
1063,990,482,Primary,1.0
1064,991,482,Primary,1.0
1065,992,482,Primary,1.0
1066,993,483,Primary,1.0
1067,994,483,Primary,1.0
1068,995,483,Primary,1.0
1069,996,484,Primary,1.0
1070,996,3444,Joint,0.5
1071,997,484,Primary,1.0
1072,998,484,Primary,1.0
1073,999,485,Primary,1.0
1074,1000,485,Primary,1.0
1075,1001,486,Primary,1.0
1076,1002,486,Primary,1.0
1077,1003,486,Primary,1.0
1078,1004,487,Primary,1.0
1079,1005,487,Primary,1.0
1080,1006,488,Primary,1.0
1081,1007,489,Primary,1.0
1082,1008,489,Primary,1.0
1083,1009,489,Primary,1.0
1084,1010,490,Primary,1.0
1085,1011,490,Primary,1.0
1086,1011,6586,Joint,0.5
1087,1012,491,Primary,1.0
1088,1013,492,Primary,1.0
1089,1014,493,Primary,1.0
1090,1015,494,Primary,1.0
1091,1016,494,Primary,1.0
1092,1017,495,Primary,1.0
1093,1018,495,Primary,1.0
1094,1019,496,Primary,1.0
1095,1020,496,Primary,1.0
1096,1021,496,Primary,1.0
1097,1022,497,Primary,1.0
1098,1023,498,Primary,1.0
1099,1023,2991,Joint,0.5
1100,1024,498,Primary,1.0
1101,1025,498,Primary,1.0
1102,1026,499,Primary,1.0
1103,1027,499,Primary,1.0
1104,1028,500,Primary,1.0
1105,1029,501,Primary,1.0
1106,1030,502,Primary,1.0
1107,1031,502,Primary,1.0
1108,1032,503,Primary,1.0
1109,1033,504,Primary,1.0
1110,1034,504,Primary,1.0
1111,1035,505,Primary,1.0
1112,1036,506,Primary,1.0
1113,1036,1380,Joint,0.5
1114,1037,506,Primary,1.0
1115,1038,507,Primary,1.0
1116,1039,507,Primary,1.0
1117,1040,508,Primary,1.0
1118,1040,2768,Joint,0.5
1119,1041,508,Primary,1.0
1120,1042,509,Primary,1.0
1121,1043,509,Primary,1.0
1122,1044,509,Primary,1.0
1123,1045,510,Primary,1.0
1124,1046,510,Primary,1.0
1125,1047,510,Primary,1.0
1126,1048,511,Primary,1.0
1127,1049,512,Primary,1.0
1128,1050,512,Primary,1.0
1129,1051,513,Primary,1.0
1130,1052,514,Primary,1.0
1131,1053,514,Primary,1.0
1132,1054,515,Primary,1.0
1133,1055,516,Primary,1.0
1134,1056,516,Primary,1.0
1135,1057,516,Primary,1.0
1136,1058,517,Primary,1.0
1137,1059,517,Primary,1.0
1138,1060,518,Primary,1.0
1139,1061,519,Primary,1.0
1140,1062,519,Primary,1.0
1141,1063,520,Primary,1.0
1142,1064,520,Primary,1.0
1143,1065,520,Primary,1.0
1144,1066,521,Primary,1.0
1145,1067,521,Primary,1.0
1146,1068,522,Primary,1.0
1147,1069,523,Primary,1.0
1148,1070,524,Primary,1.0
1149,1071,524,Primary,1.0
1150,1072,524,Primary,1.0
1151,1073,525,Primary,1.0
1152,1074,525,Primary,1.0
1153,1075,526,Primary,1.0
1154,1075,3205,Joint,0.5
1155,1076,526,Primary,1.0
1156,1077,527,Primary,1.0
1157,1078,527,Primary,1.0
1158,1079,528,Primary,1.0
1159,1080,528,Primary,1.0
1160,1081,528,Primary,1.0
1161,1082,529,Primary,1.0
1162,1083,530,Primary,1.0
1163,1084,531,Primary,1.0
1164,1085,531,Primary,1.0
1165,1086,532,Primary,1.0
1166,1087,533,Primary,1.0
1167,1088,533,Primary,1.0
1168,1089,534,Primary,1.0
1169,1089,364,Joint,0.5
1170,1090,535,Primary,1.0
1171,1091,535,Primary,1.0
1172,1092,535,Primary,1.0
1173,1093,536,Primary,1.0
1174,1094,536,Primary,1.0
1175,1095,537,Primary,1.0
1176,1096,538,Primary,1.0
1177,1097,539,Primary,1.0
1178,1098,540,Primary,1.0
1179,1099,541,Primary,1.0
1180,1100,541,Primary,1.0
1181,1101,541,Primary,1.0
1182,1102,542,Primary,1.0
1183,1103,542,Primary,1.0
1184,1104,542,Primary,1.0
1185,1105,543,Primary,1.0
1186,1105,3923,Joint,0.5
1187,1106,543,Primary,1.0
1188,1107,543,Primary,1.0
1189,1108,543,Primary,1.0
1190,1109,544,Primary,1.0
1191,1110,545,Primary,1.0
1192,1111,545,Primary,1.0
1193,1112,545,Primary,1.0
1194,1113,546,Primary,1.0
1195,1114,546,Primary,1.0
1196,1115,546,Primary,1.0
1197,1116,547,Primary,1.0
1198,1117,547,Primary,1.0
1199,1118,547,Primary,1.0
1200,1119,548,Primary,1.0
1201,1120,549,Primary,1.0
1202,1121,549,Primary,1.0
1203,1122,549,Primary,1.0
1204,1123,550,Primary,1.0
1205,1124,551,Primary,1.0
1206,1125,551,Primary,1.0
1207,1126,552,Primary,1.0
1208,1127,552,Primary,1.0
1209,1128,553,Primary,1.0
1210,1129,553,Primary,1.0
1211,1130,553,Primary,1.0
1212,1131,554,Primary,1.0
1213,1132,554,Primary,1.0
1214,1133,554,Primary,1.0
1215,1134,555,Primary,1.0
1216,1135,555,Primary,1.0
1217,1136,555,Primary,1.0
1218,1137,556,Primary,1.0
1219,1138,557,Primary,1.0
1220,1139,558,Primary,1.0
1221,1139,5149,Joint,0.5
1222,1140,558,Primary,1.0
1223,1141,559,Primary,1.0
1224,1142,559,Primary,1.0
1225,1143,559,Primary,1.0
1226,1144,560,Primary,1.0
1227,1145,560,Primary,1.0
1228,1146,561,Primary,1.0
1229,1147,562,Primary,1.0
1230,1148,562,Primary,1.0
1231,1149,562,Primary,1.0
1232,1150,562,Primary,1.0
1233,1151,563,Primary,1.0
1234,1152,564,Primary,1.0
1235,1152,6376,Joint,0.5
1236,1153,564,Primary,1.0
1237,1154,565,Primary,1.0
1238,1155,566,Primary,1.0
1239,1156,566,Primary,1.0
1240,1157,567,Primary,1.0
1241,1158,567,Primary,1.0
1242,1158,4117,Joint,0.5
1243,1159,567,Primary,1.0
1244,1160,568,Primary,1.0
1245,1160,2800,Joint,0.5
1246,1161,569,Primary,1.0
1247,1161,4794,Joint,0.5
1248,1162,569,Primary,1.0
1249,1163,569,Primary,1.0
1250,1164,569,Primary,1.0
1251,1165,570,Primary,1.0
1252,1166,570,Primary,1.0
1253,1167,570,Primary,1.0
1254,1168,571,Primary,1.0
1255,1169,571,Primary,1.0
1256,1170,571,Primary,1.0
1257,1171,572,Primary,1.0
1258,1172,572,Primary,1.0
1259,1173,573,Primary,1.0
1260,1174,573,Primary,1.0
1261,1175,573,Primary,1.0
1262,1176,574,Primary,1.0
1263,1177,574,Primary,1.0
1264,1178,574,Primary,1.0
1265,1179,575,Primary,1.0
1266,1180,575,Primary,1.0
1267,1181,575,Primary,1.0
1268,1182,575,Primary,1.0
1269,1183,576,Primary,1.0
1270,1184,576,Primary,1.0
1271,1185,576,Primary,1.0
1272,1186,576,Primary,1.0
1273,1187,577,Primary,1.0
1274,1188,577,Primary,1.0
1275,1189,577,Primary,1.0
1276,1189,1254,Joint,0.5
1277,1190,578,Primary,1.0
1278,1191,579,Primary,1.0
1279,1192,579,Primary,1.0
1280,1193,580,Primary,1.0
1281,1194,581,Primary,1.0
1282,1194,4198,Joint,0.5
1283,1195,581,Primary,1.0
1284,1196,581,Primary,1.0
1285,1197,582,Primary,1.0
1286,1197,173,Joint,0.5
1287,1198,582,Primary,1.0
1288,1199,582,Primary,1.0
1289,1200,583,Primary,1.0
1290,1201,583,Primary,1.0
1291,1202,583,Primary,1.0
1292,1202,1193,Joint,0.5
1293,1203,583,Primary,1.0
1294,1204,584,Primary,1.0
1295,1205,584,Primary,1.0
1296,1206,585,Primary,1.0
1297,1207,585,Primary,1.0
1298,1208,586,Primary,1.0
1299,1208,905,Joint,0.5
1300,1209,586,Primary,1.0
1301,1210,587,Primary,1.0
1302,1211,587,Primary,1.0
1303,1212,588,Primary,1.0
1304,1213,588,Primary,1.0
1305,1214,589,Primary,1.0
1306,1215,589,Primary,1.0
1307,1215,1061,Joint,0.5
1308,1216,590,Primary,1.0
1309,1217,590,Primary,1.0
1310,1218,591,Primary,1.0
1311,1219,591,Primary,1.0
1312,1219,5141,Joint,0.5
1313,1220,591,Primary,1.0
1314,1221,591,Primary,1.0
1315,1222,592,Primary,1.0
1316,1223,592,Primary,1.0
1317,1223,6318,Joint,0.5
1318,1224,592,Primary,1.0
1319,1225,592,Primary,1.0
1320,1226,593,Primary,1.0
1321,1227,594,Primary,1.0
1322,1228,595,Primary,1.0
1323,1228,6343,Joint,0.5
1324,1229,595,Primary,1.0
1325,1230,596,Primary,1.0
1326,1231,596,Primary,1.0
1327,1232,596,Primary,1.0
1328,1233,596,Primary,1.0
1329,1234,597,Primary,1.0
1330,1235,598,Primary,1.0
1331,1236,598,Primary,1.0
1332,1237,599,Primary,1.0
1333,1238,599,Primary,1.0
1334,1239,600,Primary,1.0
1335,1240,600,Primary,1.0
1336,1240,6175,Joint,0.5
1337,1241,600,Primary,1.0
1338,1242,601,Primary,1.0
1339,1243,601,Primary,1.0
1340,1244,601,Primary,1.0
1341,1245,602,Primary,1.0
1342,1246,603,Primary,1.0
1343,1247,603,Primary,1.0
1344,1248,604,Primary,1.0
1345,1249,604,Primary,1.0
1346,1250,605,Primary,1.0
1347,1251,606,Primary,1.0
1348,1252,606,Primary,1.0
1349,1253,606,Primary,1.0
1350,1254,607,Primary,1.0
1351,1255,607,Primary,1.0
1352,1256,607,Primary,1.0
1353,1257,608,Primary,1.0
1354,1258,608,Primary,1.0
1355,1259,609,Primary,1.0
1356,1259,3564,Joint,0.5
1357,1260,609,Primary,1.0
1358,1261,609,Primary,1.0
1359,1262,610,Primary,1.0
1360,1263,611,Primary,1.0
1361,1264,612,Primary,1.0
1362,1265,613,Primary,1.0
1363,1265,430,Joint,0.5
1364,1266,613,Primary,1.0
1365,1267,613,Primary,1.0
1366,1268,614,Primary,1.0
1367,1268,409,Joint,0.5
1368,1269,614,Primary,1.0
1369,1270,615,Primary,1.0
1370,1271,615,Primary,1.0
1371,1272,616,Primary,1.0
1372,1273,616,Primary,1.0
1373,1274,616,Primary,1.0
1374,1275,616,Primary,1.0
1375,1276,617,Primary,1.0
1376,1277,618,Primary,1.0
1377,1278,618,Primary,1.0
1378,1279,618,Primary,1.0
1379,1280,618,Primary,1.0
1380,1281,619,Primary,1.0
1381,1282,619,Primary,1.0
1382,1283,619,Primary,1.0
1383,1284,620,Primary,1.0
1384,1285,620,Primary,1.0
1385,1286,621,Primary,1.0
1386,1287,622,Primary,1.0
1387,1287,1229,Joint,0.5
1388,1288,623,Primary,1.0
1389,1289,624,Primary,1.0
1390,1290,624,Primary,1.0
1391,1291,624,Primary,1.0
1392,1292,625,Primary,1.0
1393,1293,626,Primary,1.0
1394,1294,626,Primary,1.0
1395,1295,627,Primary,1.0
1396,1295,475,Joint,0.5
1397,1296,628,Primary,1.0
1398,1297,628,Primary,1.0
1399,1298,629,Primary,1.0
1400,1299,630,Primary,1.0
1401,1300,631,Primary,1.0
1402,1301,632,Primary,1.0
1403,1302,632,Primary,1.0
1404,1303,632,Primary,1.0
1405,1304,633,Primary,1.0
1406,1305,633,Primary,1.0
1407,1306,633,Primary,1.0
1408,1307,634,Primary,1.0
1409,1308,634,Primary,1.0
1410,1309,635,Primary,1.0
1411,1310,635,Primary,1.0
1412,1311,636,Primary,1.0
1413,1312,636,Primary,1.0
1414,1313,637,Primary,1.0
1415,1314,637,Primary,1.0
1416,1315,637,Primary,1.0
1417,1316,637,Primary,1.0
1418,1317,638,Primary,1.0
1419,1318,639,Primary,1.0
1420,1319,639,Primary,1.0
1421,1320,639,Primary,1.0
1422,1321,640,Primary,1.0
1423,1322,640,Primary,1.0
1424,1323,641,Primary,1.0
1425,1324,641,Primary,1.0
1426,1325,642,Primary,1.0
1427,1326,642,Primary,1.0
1428,1327,643,Primary,1.0
1429,1328,643,Primary,1.0
1430,1329,644,Primary,1.0
1431,1330,644,Primary,1.0
1432,1331,644,Primary,1.0
1433,1332,644,Primary,1.0
1434,1333,645,Primary,1.0
1435,1334,646,Primary,1.0
1436,1335,646,Primary,1.0
1437,1336,647,Primary,1.0
1438,1337,648,Primary,1.0
1439,1338,649,Primary,1.0
1440,1339,649,Primary,1.0
1441,1339,3711,Joint,0.5
1442,1340,650,Primary,1.0
1443,1340,4502,Joint,0.5
1444,1341,650,Primary,1.0
1445,1342,651,Primary,1.0
1446,1343,652,Primary,1.0
1447,1344,653,Primary,1.0
1448,1345,653,Primary,1.0
1449,1346,654,Primary,1.0
1450,1347,655,Primary,1.0
1451,1348,655,Primary,1.0
1452,1349,656,Primary,1.0
1453,1350,656,Primary,1.0
1454,1351,656,Primary,1.0
1455,1352,657,Primary,1.0
1456,1353,657,Primary,1.0
1457,1354,658,Primary,1.0
1458,1355,658,Primary,1.0
1459,1356,658,Primary,1.0
1460,1357,659,Primary,1.0
1461,1358,660,Primary,1.0
1462,1359,660,Primary,1.0
1463,1360,661,Primary,1.0
1464,1361,661,Primary,1.0
1465,1362,662,Primary,1.0
1466,1363,662,Primary,1.0
1467,1364,663,Primary,1.0
1468,1364,697,Joint,0.5
1469,1365,663,Primary,1.0
1470,1366,664,Primary,1.0
1471,1367,664,Primary,1.0
1472,1368,664,Primary,1.0
1473,1369,665,Primary,1.0
1474,1370,665,Primary,1.0
1475,1371,665,Primary,1.0
1476,1372,665,Primary,1.0
1477,1373,666,Primary,1.0
1478,1374,666,Primary,1.0
1479,1375,667,Primary,1.0
1480,1376,667,Primary,1.0
1481,1377,668,Primary,1.0
1482,1378,668,Primary,1.0
1483,1379,669,Primary,1.0
1484,1379,4500,Joint,0.5
1485,1380,669,Primary,1.0
1486,1381,669,Primary,1.0
1487,1382,670,Primary,1.0
1488,1383,671,Primary,1.0
1489,1384,671,Primary,1.0
1490,1385,672,Primary,1.0
1491,1386,673,Primary,1.0
1492,1387,674,Primary,1.0
1493,1388,674,Primary,1.0
1494,1389,674,Primary,1.0
1495,1390,675,Primary,1.0
1496,1391,675,Primary,1.0
1497,1392,676,Primary,1.0
1498,1393,677,Primary,1.0
1499,1394,677,Primary,1.0
1500,1395,677,Primary,1.0
1501,1396,678,Primary,1.0
1502,1397,678,Primary,1.0
1503,1398,678,Primary,1.0
1504,1399,679,Primary,1.0
1505,1400,680,Primary,1.0
1506,1401,681,Primary,1.0
1507,1402,682,Primary,1.0
1508,1403,682,Primary,1.0
1509,1404,682,Primary,1.0
1510,1405,683,Primary,1.0
1511,1406,683,Primary,1.0
1512,1407,684,Primary,1.0
1513,1408,685,Primary,1.0
1514,1409,685,Primary,1.0
1515,1410,686,Primary,1.0
1516,1411,686,Primary,1.0
1517,1412,687,Primary,1.0
1518,1413,688,Primary,1.0
1519,1414,688,Primary,1.0
1520,1414,734,Joint,0.5
1521,1415,689,Primary,1.0
1522,1416,690,Primary,1.0
1523,1417,690,Primary,1.0
1524,1418,690,Primary,1.0
1525,1419,690,Primary,1.0
1526,1420,691,Primary,1.0
1527,1421,691,Primary,1.0
1528,1422,692,Primary,1.0
1529,1423,692,Primary,1.0
1530,1424,693,Primary,1.0
1531,1425,693,Primary,1.0
1532,1426,693,Primary,1.0
1533,1427,694,Primary,1.0
1534,1428,694,Primary,1.0
1535,1429,694,Primary,1.0
1536,1430,695,Primary,1.0
1537,1431,695,Primary,1.0
1538,1432,696,Primary,1.0
1539,1433,696,Primary,1.0
1540,1434,696,Primary,1.0
1541,1435,697,Primary,1.0
1542,1436,698,Primary,1.0
1543,1437,699,Primary,1.0
1544,1438,699,Primary,1.0
1545,1439,700,Primary,1.0
1546,1440,700,Primary,1.0
1547,1441,701,Primary,1.0
1548,1441,4335,Joint,0.5
1549,1442,702,Primary,1.0
1550,1443,703,Primary,1.0
1551,1444,703,Primary,1.0
1552,1445,703,Primary,1.0
1553,1445,5556,Joint,0.5
1554,1446,704,Primary,1.0
1555,1447,705,Primary,1.0
1556,1448,706,Primary,1.0
1557,1449,706,Primary,1.0
1558,1450,706,Primary,1.0
1559,1451,707,Primary,1.0
1560,1452,707,Primary,1.0
1561,1453,708,Primary,1.0
1562,1454,708,Primary,1.0
1563,1455,709,Primary,1.0
1564,1456,709,Primary,1.0
1565,1457,709,Primary,1.0
1566,1458,710,Primary,1.0
1567,1459,710,Primary,1.0
1568,1460,711,Primary,1.0
1569,1461,711,Primary,1.0
1570,1462,711,Primary,1.0
1571,1463,711,Primary,1.0
1572,1463,515,Joint,0.5
1573,1464,712,Primary,1.0
1574,1465,712,Primary,1.0
1575,1466,712,Primary,1.0
1576,1467,713,Primary,1.0
1577,1468,714,Primary,1.0
1578,1468,5170,Joint,0.5
1579,1469,714,Primary,1.0
1580,1470,714,Primary,1.0
1581,1471,715,Primary,1.0
1582,1472,715,Primary,1.0
1583,1473,715,Primary,1.0
1584,1474,715,Primary,1.0
1585,1475,716,Primary,1.0
1586,1476,716,Primary,1.0
1587,1477,716,Primary,1.0
1588,1478,717,Primary,1.0
1589,1479,717,Primary,1.0
1590,1480,717,Primary,1.0
1591,1481,718,Primary,1.0
1592,1482,719,Primary,1.0
1593,1483,720,Primary,1.0
1594,1484,721,Primary,1.0
1595,1485,721,Primary,1.0
1596,1486,722,Primary,1.0
1597,1487,722,Primary,1.0
1598,1488,723,Primary,1.0
1599,1489,723,Primary,1.0
1600,1490,724,Primary,1.0
1601,1491,724,Primary,1.0
1602,1492,725,Primary,1.0
1603,1493,725,Primary,1.0
1604,1494,726,Primary,1.0
1605,1495,726,Primary,1.0
1606,1496,727,Primary,1.0
1607,1497,727,Primary,1.0
1608,1498,728,Primary,1.0
1609,1499,728,Primary,1.0
1610,1500,728,Primary,1.0
1611,1501,729,Primary,1.0
1612,1501,3403,Joint,0.5
1613,1502,729,Primary,1.0
1614,1503,729,Primary,1.0
1615,1504,730,Primary,1.0
1616,1505,730,Primary,1.0
1617,1506,730,Primary,1.0
1618,1507,731,Primary,1.0
1619,1508,731,Primary,1.0
1620,1509,732,Primary,1.0
1621,1510,732,Primary,1.0
1622,1511,732,Primary,1.0
1623,1511,3871,Joint,0.5
1624,1512,733,Primary,1.0
1625,1513,734,Primary,1.0
1626,1514,734,Primary,1.0
1627,1515,735,Primary,1.0
1628,1516,736,Primary,1.0
1629,1517,736,Primary,1.0
1630,1518,736,Primary,1.0
1631,1519,737,Primary,1.0
1632,1520,737,Primary,1.0
1633,1521,737,Primary,1.0
1634,1522,738,Primary,1.0
1635,1523,738,Primary,1.0
1636,1524,738,Primary,1.0
1637,1525,739,Primary,1.0
1638,1526,740,Primary,1.0
1639,1526,1268,Joint,0.5
1640,1527,740,Primary,1.0
1641,1528,740,Primary,1.0
1642,1529,740,Primary,1.0
1643,1530,741,Primary,1.0
1644,1531,742,Primary,1.0
1645,1532,742,Primary,1.0
1646,1533,742,Primary,1.0
1647,1534,742,Primary,1.0
1648,1535,743,Primary,1.0
1649,1536,743,Primary,1.0
1650,1537,743,Primary,1.0
1651,1538,744,Primary,1.0
1652,1539,744,Primary,1.0
1653,1539,5036,Joint,0.5
1654,1540,745,Primary,1.0
1655,1541,745,Primary,1.0
1656,1542,746,Primary,1.0
1657,1543,746,Primary,1.0
1658,1544,747,Primary,1.0
1659,1545,748,Primary,1.0
1660,1546,748,Primary,1.0
1661,1547,748,Primary,1.0
1662,1548,749,Primary,1.0
1663,1549,750,Primary,1.0
1664,1550,750,Primary,1.0
1665,1551,751,Primary,1.0
1666,1552,751,Primary,1.0
1667,1553,751,Primary,1.0
1668,1554,752,Primary,1.0
1669,1555,752,Primary,1.0
1670,1555,6241,Joint,0.5
1671,1556,752,Primary,1.0
1672,1557,753,Primary,1.0
1673,1558,753,Primary,1.0
1674,1559,753,Primary,1.0
1675,1560,754,Primary,1.0
1676,1561,754,Primary,1.0
1677,1562,754,Primary,1.0
1678,1563,755,Primary,1.0
1679,1564,755,Primary,1.0
1680,1565,756,Primary,1.0
1681,1566,757,Primary,1.0
1682,1567,758,Primary,1.0
1683,1568,758,Primary,1.0
1684,1569,758,Primary,1.0
1685,1570,759,Primary,1.0
1686,1571,759,Primary,1.0
1687,1572,759,Primary,1.0
1688,1573,760,Primary,1.0
1689,1574,761,Primary,1.0
1690,1575,762,Primary,1.0
1691,1576,763,Primary,1.0
1692,1576,5240,Joint,0.5
1693,1577,763,Primary,1.0
1694,1578,763,Primary,1.0
1695,1579,764,Primary,1.0
1696,1580,765,Primary,1.0
1697,1581,765,Primary,1.0
1698,1581,1173,Joint,0.5
1699,1582,765,Primary,1.0
1700,1583,766,Primary,1.0
1701,1584,766,Primary,1.0
1702,1585,767,Primary,1.0
1703,1586,767,Primary,1.0
1704,1587,768,Primary,1.0
1705,1588,769,Primary,1.0
1706,1589,769,Primary,1.0
1707,1590,770,Primary,1.0
1708,1591,771,Primary,1.0
1709,1592,771,Primary,1.0
1710,1593,772,Primary,1.0
1711,1594,772,Primary,1.0
1712,1595,772,Primary,1.0
1713,1596,772,Primary,1.0
1714,1597,773,Primary,1.0
1715,1598,773,Primary,1.0
1716,1599,774,Primary,1.0
1717,1600,775,Primary,1.0
1718,1601,775,Primary,1.0
1719,1602,775,Primary,1.0
1720,1603,775,Primary,1.0
1721,1604,776,Primary,1.0
1722,1605,777,Primary,1.0
1723,1605,2471,Joint,0.5
1724,1606,778,Primary,1.0
1725,1607,779,Primary,1.0
1726,1608,779,Primary,1.0
1727,1609,780,Primary,1.0
1728,1610,780,Primary,1.0
1729,1611,780,Primary,1.0
1730,1612,781,Primary,1.0
1731,1613,782,Primary,1.0
1732,1614,782,Primary,1.0
1733,1615,783,Primary,1.0
1734,1616,783,Primary,1.0
1735,1617,784,Primary,1.0
1736,1618,785,Primary,1.0
1737,1619,785,Primary,1.0
1738,1620,785,Primary,1.0
1739,1621,786,Primary,1.0
1740,1622,786,Primary,1.0
1741,1623,787,Primary,1.0
1742,1624,787,Primary,1.0
1743,1625,788,Primary,1.0
1744,1626,788,Primary,1.0
1745,1627,789,Primary,1.0
1746,1628,790,Primary,1.0
1747,1629,791,Primary,1.0
1748,1630,791,Primary,1.0
1749,1631,792,Primary,1.0
1750,1632,792,Primary,1.0
1751,1633,792,Primary,1.0
1752,1634,792,Primary,1.0
1753,1635,793,Primary,1.0
1754,1636,793,Primary,1.0
1755,1637,793,Primary,1.0
1756,1638,794,Primary,1.0
1757,1638,3078,Joint,0.5
1758,1639,794,Primary,1.0
1759,1640,794,Primary,1.0
1760,1640,3045,Joint,0.5
1761,1641,795,Primary,1.0
1762,1642,795,Primary,1.0
1763,1642,2132,Joint,0.5
1764,1643,796,Primary,1.0
1765,1644,797,Primary,1.0
1766,1645,798,Primary,1.0
1767,1646,799,Primary,1.0
1768,1647,799,Primary,1.0
1769,1648,799,Primary,1.0
1770,1649,800,Primary,1.0
1771,1650,801,Primary,1.0
1772,1651,802,Primary,1.0
1773,1651,1353,Joint,0.5
1774,1652,802,Primary,1.0
1775,1653,802,Primary,1.0
1776,1654,803,Primary,1.0
1777,1655,804,Primary,1.0
1778,1656,804,Primary,1.0
1779,1657,805,Primary,1.0
1780,1658,806,Primary,1.0
1781,1659,806,Primary,1.0
1782,1660,807,Primary,1.0
1783,1661,807,Primary,1.0
1784,1662,807,Primary,1.0
1785,1663,807,Primary,1.0
1786,1664,808,Primary,1.0
1787,1665,808,Primary,1.0
1788,1666,808,Primary,1.0
1789,1667,809,Primary,1.0
1790,1668,809,Primary,1.0
1791,1669,810,Primary,1.0
1792,1670,810,Primary,1.0
1793,1671,811,Primary,1.0
1794,1672,812,Primary,1.0
1795,1673,812,Primary,1.0
1796,1674,812,Primary,1.0
1797,1675,813,Primary,1.0
1798,1676,813,Primary,1.0
1799,1677,814,Primary,1.0
1800,1678,815,Primary,1.0
1801,1679,816,Primary,1.0
1802,1680,817,Primary,1.0
1803,1681,817,Primary,1.0
1804,1682,818,Primary,1.0
1805,1683,819,Primary,1.0
1806,1684,820,Primary,1.0
1807,1684,4312,Joint,0.5
1808,1685,820,Primary,1.0
1809,1686,820,Primary,1.0
1810,1687,821,Primary,1.0
1811,1688,821,Primary,1.0
1812,1689,822,Primary,1.0
1813,1690,823,Primary,1.0
1814,1691,823,Primary,1.0
1815,1691,2613,Joint,0.5
1816,1692,823,Primary,1.0
1817,1693,824,Primary,1.0
1818,1694,824,Primary,1.0
1819,1694,3226,Joint,0.5
1820,1695,824,Primary,1.0
1821,1696,825,Primary,1.0
1822,1697,825,Primary,1.0
1823,1698,825,Primary,1.0
1824,1698,4366,Joint,0.5
1825,1699,826,Primary,1.0
1826,1700,827,Primary,1.0
1827,1701,827,Primary,1.0
1828,1702,828,Primary,1.0
1829,1703,828,Primary,1.0
1830,1704,828,Primary,1.0
1831,1705,829,Primary,1.0
