loan_id,account_id,customer_id,institution_id,branch_id,product_id,origination_date,close_date,original_principal,annual_interest_rate,term_months,scheduled_monthly_payment,loan_status
1307,11063,5389,1,6,10,2025-09-24,,150000.0,0.0527,300,900.96,Current
1308,11069,5391,4,146,13,2024-08-11,,550000.0,0.0887,60,11381.28,Current
1309,11078,5394,3,122,12,2024-02-09,2025-11-05,350000.0,0.0981,120,4588.44,Current
1310,11085,5398,4,153,12,2022-08-04,,35000.0,0.092,36,1116.23,Current
1311,11088,5399,6,214,12,2024-01-04,2024-04-19,65000.0,0.0944,84,1060.24,Delinquent 90+
1312,11089,5400,1,12,10,2025-08-09,,15000.0,0.0514,300,88.9,Current
1313,11106,5408,2,69,12,2025-02-03,,350000.0,0.0886,60,7241.58,Current
1314,11108,5409,3,116,10,2021-04-23,,350000.0,0.0563,300,2177.09,Current
1315,11110,5410,2,66,13,2025-01-06,,35000.0,0.0742,60,700.08,Current
1316,11119,5414,3,98,10,2025-04-22,,65000.0,0.0484,300,374.06,Current
1317,11131,5417,1,2,13,2024-05-05,,35000.0,0.084,84,552.43,Current
1318,11134,5419,5,192,10,2024-02-06,,25000.0,0.0532,300,150.82,Current
1319,11142,5423,5,206,11,2020-07-24,,150000.0,0.065,300,1012.83,Current
1320,11143,5423,1,16,10,2023-08-03,,35000.0,0.051,300,206.74,Current
1321,11148,5427,1,6,12,2024-05-06,,35000.0,0.1058,48,897.54,Current
1322,11159,5432,2,50,11,2023-10-30,,550000.0,0.0539,300,3342.92,Paid Off
1323,11171,5438,4,170,11,2024-09-18,,35000.0,0.0629,300,231.67,Paid Off
1324,11204,5456,2,64,10,2022-09-04,,550000.0,0.0498,300,3207.59,Current
1325,11210,5459,1,28,11,2024-05-20,,550000.0,0.0615,300,3592.96,Paid Off
1326,11212,5459,6,212,10,2024-05-20,,15000.0,0.0466,300,84.79,Current
1327,11217,5463,1,24,10,2021-05-13,,350000.0,0.0554,300,2157.63,Current
1328,11229,5470,1,30,12,2025-06-21,,150000.0,0.0987,36,4831.18,Current
1329,11231,5471,1,29,12,2025-11-26,,15000.0,0.0954,120,194.38,Current
1330,11234,5472,2,64,10,2021-08-13,,350000.0,0.0422,300,1890.16,Current
1331,11247,5477,2,66,10,2025-08-31,,150000.0,0.0564,300,933.98,Delinquent 90+
1332,11248,5478,1,30,12,2024-10-18,,65000.0,0.0893,48,1615.33,Current
1333,11253,5480,5,171,11,2023-11-20,,150000.0,0.0452,300,835.23,Current
1334,11260,5484,4,140,13,2025-09-14,,150000.0,0.0896,60,3110.55,Delinquent 60
1335,11268,5489,3,96,11,2023-05-11,2025-08-03,65000.0,0.0666,300,445.6,Current
1336,11271,5489,5,172,12,2023-08-06,,65000.0,0.1026,84,1087.9,Current
1337,11311,5509,6,220,12,2023-12-28,,350000.0,0.111,120,4840.99,Current
1338,11324,5517,5,180,10,2025-09-19,,15000.0,0.0554,300,92.51,Current
1339,11334,5524,1,36,10,2025-06-04,,350000.0,0.0544,300,2136.75,Current
1340,11338,5527,1,4,12,2022-04-15,,35000.0,0.1038,48,894.11,Current
1341,11341,5528,2,47,11,2025-11-23,,15000.0,0.0577,300,94.59,Current
1342,11342,5528,2,81,12,2025-11-23,,15000.0,0.0994,120,197.72,Current
1343,11353,5533,2,79,12,2023-08-23,,35000.0,0.0998,36,1129.03,Current
1344,11359,5535,1,5,12,2025-04-08,,350000.0,0.0924,36,11168.72,Current
1345,11365,5538,1,40,13,2024-11-30,,350000.0,0.0858,60,7194.94,Current
1346,11370,5540,1,32,11,2025-08-02,,150000.0,0.0662,300,1023.65,Current
1347,11372,5542,2,46,13,2021-05-05,,25000.0,0.0863,120,311.76,Paid Off
1348,11407,5559,4,164,12,2025-08-06,,15000.0,0.1006,48,380.86,Current
1349,11421,5565,4,137,13,2023-01-26,2025-10-12,35000.0,0.0793,48,853.26,Current
1350,11430,5570,4,147,12,2024-06-09,,35000.0,0.0942,60,733.73,Current
1351,11443,5575,4,132,10,2020-08-27,,350000.0,0.0457,300,1959.43,Current
1352,11457,5583,2,55,10,2022-06-02,,15000.0,0.0331,300,73.57,Current
1353,11459,5584,4,135,13,2020-09-09,,35000.0,0.0819,84,548.82,Current
1354,11463,5587,5,200,10,2022-03-01,,350000.0,0.0523,300,2093.12,Current
1355,11465,5588,2,62,12,2025-11-10,,25000.0,0.0985,120,328.26,Current
1356,11469,5590,4,155,11,2024-06-24,,15000.0,0.0569,300,93.83,Current
1357,11486,5602,5,187,10,2025-08-02,,15000.0,0.06,300,96.69,Current
1358,11487,5603,2,85,12,2023-05-13,,350000.0,0.0997,120,4620.02,Current
1359,11491,5604,2,89,13,2024-06-03,,350000.0,0.0837,48,8605.67,Current
1360,11496,5607,2,72,13,2024-10-27,,15000.0,0.0872,48,371.26,Current
1361,11502,5610,2,47,11,2024-11-04,,25000.0,0.0456,300,139.85,Current
1362,11505,5612,1,20,12,2024-05-15,,15000.0,0.106,84,253.72,Current
1363,11527,5625,1,14,10,2022-02-09,,550000.0,0.0566,300,3430.08,Current
1364,11529,5626,1,34,12,2025-05-17,,350000.0,0.1073,84,5943.17,Current
1365,11532,5627,3,104,12,2023-09-04,,35000.0,0.0868,48,865.72,Current
1366,11539,5629,3,115,13,2022-09-05,2023-08-11,350000.0,0.0867,84,5573.5,Current
1367,11543,5631,5,200,12,2025-04-16,,35000.0,0.0971,84,575.75,Delinquent 60
1368,11555,5637,6,211,12,2025-01-03,,350000.0,0.0953,84,5726.6,Current
1369,11566,5642,2,68,12,2024-09-10,,150000.0,0.096,84,2459.17,Delinquent 90+
1370,11574,5646,6,223,12,2024-01-21,,150000.0,0.1069,48,3854.62,Current
1371,11591,5656,1,16,10,2023-11-06,,35000.0,0.0574,300,219.99,Current
1372,11602,5660,5,172,12,2024-09-02,,35000.0,0.0948,60,734.7,Delinquent 30
1373,11604,5662,4,169,11,2024-04-10,,35000.0,0.064,300,234.1,Paid Off
1374,11606,5663,1,44,10,2023-08-31,,35000.0,0.0521,300,208.83,Current
1375,11614,5666,4,139,13,2022-12-08,2025-02-02,35000.0,0.076,84,538.57,Current
1376,11620,5669,2,89,12,2025-07-30,,550000.0,0.0934,120,7068.82,Current
1377,11649,5684,1,29,13,2024-10-13,,65000.0,0.0794,120,786.42,Current
1378,11653,5685,1,35,12,2024-11-07,,15000.0,0.096,36,481.19,Paid Off
1379,11655,5686,1,28,12,2020-10-05,,150000.0,0.0961,60,3158.13,Current
1380,11660,5689,2,70,10,2020-08-06,2022-12-16,35000.0,0.0607,300,226.98,Current
1381,11667,5692,1,8,12,2024-05-23,,350000.0,0.0957,36,11223.07,Delinquent 60
1382,11674,5697,2,75,12,2023-12-26,2024-04-22,35000.0,0.091,84,564.98,Current
1383,11676,5698,4,162,12,2020-10-23,,65000.0,0.0955,48,1634.57,Delinquent 60
1384,11686,5703,6,216,12,2024-09-03,,550000.0,0.0957,120,7139.34,Delinquent 30
1385,11692,5705,5,173,12,2023-08-11,,35000.0,0.0981,84,577.56,Current
1386,11717,5718,5,173,11,2021-09-18,,350000.0,0.0633,300,2327.0,Current
1387,11719,5718,4,144,13,2021-10-31,,350000.0,0.0791,60,7082.37,Delinquent 90+
1388,11723,5720,5,184,10,2024-02-03,,35000.0,0.0588,300,223.02,Current
1389,11731,5724,4,136,10,2025-12-04,,25000.0,0.0582,300,158.41,Current
1390,11749,5731,2,82,11,2024-12-15,,65000.0,0.067,300,447.09,Current
1391,11754,5734,2,80,13,2023-11-23,,25000.0,0.0926,36,797.99,Delinquent 30
1392,11757,5735,5,206,11,2024-07-12,2024-12-12,350000.0,0.0607,300,2269.05,Current
1393,11761,5736,1,45,12,2024-01-08,,25000.0,0.0958,60,526.0,Current
1394,11772,5740,2,71,10,2021-09-18,,25000.0,0.0546,300,152.89,Current
1395,11777,5743,5,179,11,2024-12-28,,15000.0,0.0649,300,101.2,Charged Off
1396,11781,5744,5,188,13,2022-08-17,,25000.0,0.0782,120,300.99,Current
1397,11783,5745,1,25,11,2025-11-10,,350000.0,0.0587,300,2227.66,Current
1398,11788,5746,5,171,12,2020-12-05,,350000.0,0.1038,36,11355.49,Current
1399,11797,5750,6,220,13,2025-05-19,,550000.0,0.0776,36,17174.18,Current
1400,11805,5753,4,160,11,2023-08-06,,550000.0,0.0614,300,3589.42,Current
1401,11812,5756,2,52,13,2023-12-16,,25000.0,0.0853,84,396.23,Paid Off
1402,11814,5757,3,123,12,2025-01-07,,150000.0,0.0974,84,2469.8,Current
1403,11826,5765,1,18,10,2024-10-28,,65000.0,0.0507,300,382.69,Current
1404,11833,5768,2,54,13,2023-11-28,,15000.0,0.0828,48,368.14,Current
1405,11846,5773,4,143,12,2023-04-13,2024-08-10,25000.0,0.0902,36,795.27,Current
1406,11855,5777,1,25,13,2024-10-25,,35000.0,0.0864,120,436.52,Paid Off
1407,11859,5779,4,138,10,2024-09-21,,150000.0,0.0559,300,929.55,Current
1408,11880,5792,6,209,12,2024-05-25,,65000.0,0.0817,120,794.54,Current
1409,11901,5799,6,211,10,2024-12-07,,150000.0,0.06,300,966.48,Charged Off
1410,11908,5801,1,6,12,2022-07-26,2023-02-07,35000.0,0.0943,84,570.75,Current
1411,11909,5802,6,209,13,2025-08-26,,350000.0,0.0881,120,4397.12,Current
1412,11912,5803,1,18,11,2024-06-17,,350000.0,0.0632,300,2323.12,Current
1413,11924,5810,5,207,12,2025-10-18,,35000.0,0.0995,60,742.72,Delinquent 30
1414,11944,5820,3,121,10,2023-05-04,,15000.0,0.0506,300,88.21,Current
1415,11954,5826,6,215,10,2024-12-03,,35000.0,0.0454,300,195.4,Current
1416,11958,5828,3,101,12,2021-12-05,,15000.0,0.0913,36,477.91,Current
1417,11963,5829,5,171,11,2024-02-05,,15000.0,0.064,300,100.39,Current
1418,11970,5832,4,141,11,2023-09-18,,35000.0,0.0552,300,215.39,Delinquent 30
1419,11974,5833,4,161,10,2025-01-02,,350000.0,0.0551,300,2151.6,Current
1420,11978,5835,4,147,13,2025-03-15,,350000.0,0.0866,48,8652.99,Delinquent 30
1421,11985,5839,3,127,12,2025-10-31,,35000.0,0.0932,120,449.37,Current
1422,11988,5840,1,32,12,2022-12-31,,350000.0,0.1045,36,11368.3,Current
1423,11991,5841,1,9,12,2024-06-11,,350000.0,0.1138,120,4896.3,Delinquent 30
1424,12003,5846,4,165,10,2023-01-30,,550000.0,0.0529,300,3310.3,Current
1425,12018,5853,2,51,12,2022-10-01,,350000.0,0.0958,36,11224.23,Current
1426,12022,5854,3,105,12,2025-08-06,,65000.0,0.0879,60,1342.54,Current
1427,12026,5856,2,79,13,2025-02-04,2025-11-14,65000.0,0.0816,120,794.15,Current
1428,12027,5856,4,133,11,2024-10-10,,25000.0,0.0546,300,152.9,Current
1429,12034,5858,6,222,12,2025-10-31,,35000.0,0.0914,84,565.6,Current
1430,12036,5859,6,219,12,2024-07-28,,350000.0,0.1071,60,7558.85,Current
1431,12045,5863,5,171,13,2024-02-25,,550000.0,0.0809,48,13449.58,Delinquent 30
1432,12047,5864,1,43,13,2025-05-07,,65000.0,0.0872,60,1340.63,Current
1433,12052,5866,5,179,12,2022-08-14,,15000.0,0.1012,120,199.2,Delinquent 30
1434,12087,5885,5,195,11,2023-09-06,,15000.0,0.061,300,97.56,Delinquent 90+
1435,12091,5887,2,68,11,2025-07-31,,550000.0,0.0613,300,3589.03,Delinquent 60
1436,12094,5889,2,58,12,2021-05-07,,350000.0,0.0885,36,11104.98,Current
1437,12098,5891,5,199,11,2021-03-11,,25000.0,0.058,300,158.09,Current
1438,12102,5892,5,199,12,2025-06-19,,350000.0,0.0965,120,4558.19,Current
1439,12111,5895,1,25,13,2024-08-20,,65000.0,0.0701,120,755.2,Current
1440,12120,5899,5,194,12,2020-04-09,,150000.0,0.0941,48,3761.79,Delinquent 30
1441,12125,5901,2,74,10,2025-06-16,,550000.0,0.0668,300,3776.12,Delinquent 90+
1442,12146,5908,3,93,13,2025-07-01,,65000.0,0.088,84,1039.21,Current
1443,12154,5912,5,191,12,2024-07-23,,35000.0,0.1033,36,1134.82,Current
1444,12162,5916,2,68,10,2023-06-21,,65000.0,0.0629,300,430.36,Current
1445,12172,5921,3,107,12,2024-12-28,,15000.0,0.098,48,379.01,Paid Off
1446,12190,5929,3,105,12,2023-10-01,,550000.0,0.093,60,11498.19,Current
1447,12192,5930,1,4,10,2024-09-09,,65000.0,0.0554,300,400.6,Delinquent 60
1448,12194,5930,3,98,12,2024-09-09,,15000.0,0.0913,60,312.35,Current
1449,12196,5932,1,37,13,2025-04-02,,35000.0,0.0831,120,430.49,Current
1450,12201,5935,2,84,12,2025-09-12,,25000.0,0.1053,120,337.77,Current
1451,12211,5939,5,187,12,2025-07-14,,65000.0,0.1062,120,881.49,Charged Off
1452,12219,5943,1,8,12,2021-12-31,,15000.0,0.092,48,374.68,Current
1453,12227,5946,1,13,10,2025-02-27,,550000.0,0.0559,300,3406.79,Current
1454,12230,5948,3,93,12,2024-02-12,,35000.0,0.0985,120,459.58,Delinquent 30
1455,12236,5950,4,136,12,2022-11-26,,350000.0,0.099,84,5792.31,Current
1456,12237,5951,3,111,10,2024-09-18,,65000.0,0.0411,300,347.09,Paid Off
1457,12238,5951,1,5,12,2024-10-15,,150000.0,0.0928,84,2434.48,Current
1458,12248,5956,1,44,10,2022-03-02,,25000.0,0.0605,300,161.77,Current
1459,12250,5957,4,162,10,2021-10-12,,350000.0,0.06,300,2255.66,Current
1460,12254,5958,5,175,13,2022-02-04,2023-03-29,35000.0,0.089,36,1111.34,Current
1461,12276,5968,1,38,11,2023-12-23,,35000.0,0.0571,300,219.29,Current
1462,12277,5969,1,5,10,2025-12-04,,65000.0,0.0564,300,404.46,Current
1463,12294,5978,4,155,12,2025-05-13,,35000.0,0.093,36,1117.81,Charged Off
1464,12298,5979,3,120,11,2025-08-17,,150000.0,0.0572,300,941.26,Current
1465,12308,5983,5,178,10,2021-05-16,,350000.0,0.05,300,2046.83,Current
1466,12314,5985,2,46,11,2023-03-02,,35000.0,0.0669,300,240.56,Current
1467,12320,5989,2,63,10,2024-11-13,,15000.0,0.0518,300,89.25,Current
1468,12328,5993,5,208,12,2025-08-02,,35000.0,0.1044,60,751.28,Current
1469,12330,5993,5,171,11,2025-08-02,,65000.0,0.0507,300,382.49,Current
1470,12345,6003,6,222,11,2024-04-25,,350000.0,0.0565,300,2180.25,Current
1471,12360,6011,2,76,10,2022-07-12,,35000.0,0.0558,300,216.55,Delinquent 30
1472,12376,6018,5,201,13,2021-05-30,,150000.0,0.0826,84,2357.12,Current
1473,12386,6023,4,144,10,2025-11-04,,35000.0,0.0484,300,201.38,Delinquent 60
1474,12401,6030,6,212,10,2024-05-13,,15000.0,0.056,300,93.02,Current
1475,12406,6034,5,175,11,2021-03-15,,25000.0,0.0606,300,162.06,Delinquent 30
1476,12409,6035,2,54,13,2025-10-13,,150000.0,0.0775,84,2319.52,Current
1477,12411,6036,4,138,12,2022-04-15,,15000.0,0.0899,60,311.34,Current
1478,12427,6044,2,77,10,2023-10-14,,150000.0,0.0515,300,889.96,Charged Off
1479,12431,6046,1,9,10,2022-10-22,,25000.0,0.0474,300,142.36,Current
1480,12434,6047,1,15,13,2024-11-28,,550000.0,0.0781,120,6617.92,Current
1481,12443,6051,3,125,10,2021-12-29,,35000.0,0.0518,300,208.28,Current
1482,12448,6052,3,105,10,2022-03-10,,25000.0,0.0523,300,149.58,Current
1483,12456,6055,4,158,12,2022-10-22,,15000.0,0.0864,48,370.74,Current
1484,12472,6061,1,7,10,2021-01-23,,65000.0,0.0466,300,367.06,Charged Off
1485,12482,6067,5,201,12,2023-03-12,,350000.0,0.0937,36,11190.68,Charged Off
1486,12484,6068,6,216,10,2022-10-11,,550000.0,0.0412,300,2938.39,Current
1487,12500,6077,1,12,11,2022-02-15,,65000.0,0.0623,300,427.98,Current
1488,12510,6083,1,4,11,2024-08-12,,35000.0,0.0658,300,238.16,Current
1489,12517,6087,2,73,12,2025-06-12,,350000.0,0.1012,120,4648.16,Current
1490,12521,6090,5,171,12,2024-04-27,,550000.0,0.0942,36,17597.69,Current
1491,12524,6092,3,94,10,2022-10-22,,25000.0,0.0569,300,156.34,Current
1492,12529,6094,3,110,10,2023-12-17,,35000.0,0.0489,300,202.41,Current
1493,12535,6097,2,47,13,2022-05-08,,25000.0,0.0933,120,321.17,Current
1494,12548,6102,6,216,12,2025-08-11,,350000.0,0.089,48,8692.96,Current
1495,12556,6105,5,205,10,2024-05-05,,25000.0,0.0461,300,140.54,Current
1496,12582,6119,3,112,11,2025-12-10,,65000.0,0.059,300,414.82,Delinquent 90+
1497,12588,6121,3,102,13,2021-12-18,,35000.0,0.0805,120,425.64,Current
1498,12603,6127,4,153,12,2024-01-01,,25000.0,0.0939,60,523.67,Current
1499,12604,6127,4,135,10,2021-02-16,,350000.0,0.0445,300,1936.44,Current
1500,12614,6131,4,131,12,2024-03-19,,65000.0,0.0942,84,1059.83,Current
1501,12627,6139,1,1,12,2025-06-17,,65000.0,0.1007,60,1383.17,Current
1502,12638,6143,3,116,10,2024-09-08,,65000.0,0.0443,300,358.7,Delinquent 30
1503,12640,6144,1,24,13,2025-11-05,,25000.0,0.0692,48,597.74,Current
1504,12651,6150,1,39,11,2024-02-04,,25000.0,0.0673,300,172.39,Current
1505,12655,6152,2,54,10,2020-12-11,,550000.0,0.053,300,3313.7,Current
1506,12661,6155,2,67,12,2025-09-12,,350000.0,0.0962,84,5741.42,Delinquent 60
1507,12666,6157,1,32,11,2022-11-09,,35000.0,0.0594,300,224.21,Current
1508,12674,6162,4,148,13,2025-11-14,,350000.0,0.0868,48,8656.66,Current
1509,12676,6163,3,117,11,2025-05-11,,150000.0,0.0621,300,986.22,Current
1510,12696,6171,1,17,10,2024-09-17,,350000.0,0.0509,300,2063.96,Current
1511,12701,6173,3,96,13,2024-02-20,,65000.0,0.0892,48,1615.13,Paid Off
1512,12709,6178,2,48,12,2021-06-20,,35000.0,0.1031,84,586.65,Current
1513,12719,6182,3,115,10,2025-04-28,,350000.0,0.0542,300,2132.91,Current
1514,12727,6186,1,35,10,2023-09-18,,350000.0,0.0496,300,2037.12,Current
1515,12737,6190,1,28,11,2021-10-03,,25000.0,0.0536,300,151.5,Current
1516,12739,6191,3,96,10,2023-09-01,,150000.0,0.058,300,948.48,Current
1517,12747,6194,1,44,10,2023-03-10,,65000.0,0.0507,300,382.58,Current
1518,12765,6203,3,100,11,2023-07-05,,15000.0,0.055,300,92.08,Current
1519,12777,6211,3,91,12,2023-07-17,,65000.0,0.0958,48,1635.37,Current
1520,12785,6216,3,110,11,2025-03-03,,65000.0,0.0651,300,439.49,Current
1521,12789,6218,5,186,10,2023-07-03,,150000.0,0.0548,300,919.65,Current
1522,12791,6219,4,147,11,2024-05-17,,35000.0,0.0568,300,218.66,Current
1523,12794,6220,1,10,10,2021-11-25,,15000.0,0.0477,300,85.71,Current
1524,12801,6222,4,163,10,2021-05-10,,15000.0,0.053,300,90.32,Current
1525,12809,6226,3,92,13,2022-10-10,2025-04-11,150000.0,0.0838,48,3688.95,Current
1526,12811,6227,6,210,12,2022-05-09,2022-07-16,550000.0,0.1018,84,9180.99,Current
1527,12815,6228,5,191,13,2025-07-05,,25000.0,0.0821,120,306.11,Current
1528,12825,6234,3,103,12,2024-04-21,,25000.0,0.0977,84,412.04,Current
1529,12837,6239,1,45,12,2024-03-11,,15000.0,0.0952,84,245.3,Current
1530,12843,6242,1,6,11,2025-09-07,,15000.0,0.0695,300,105.52,Current
1531,12883,6267,4,134,10,2025-06-12,,25000.0,0.0458,300,140.15,Current
1532,12888,6270,6,209,12,2021-07-19,,350000.0,0.0948,84,5716.38,Current
1533,12890,6271,3,104,12,2025-01-15,,25000.0,0.0998,84,414.72,Current
1534,12893,6273,2,77,13,2025-02-08,,35000.0,0.0777,36,1093.05,Current
1535,12915,6286,4,137,11,2024-05-04,,350000.0,0.0711,300,2497.8,Current
1536,12941,6297,2,55,13,2022-12-08,,15000.0,0.0948,120,193.91,Delinquent 30
1537,12942,6298,1,9,12,2024-01-25,,65000.0,0.1003,36,2098.38,Current
1538,12954,6304,6,218,11,2024-09-30,,350000.0,0.0621,300,2300.64,Current
1539,12956,6306,3,117,12,2023-09-18,,25000.0,0.0967,60,527.08,Current
1540,12958,6306,2,58,10,2021-11-28,,35000.0,0.0451,300,194.77,Paid Off
1541,12962,6308,2,76,12,2021-02-17,,25000.0,0.0981,36,804.4,Delinquent 30
1542,12965,6310,6,221,11,2023-05-11,,350000.0,0.0554,300,2157.73,Current
1543,12967,6310,5,201,13,2020-12-31,,150000.0,0.0793,36,4695.87,Current
1544,12977,6315,3,100,12,2024-12-25,,15000.0,0.1033,84,251.61,Delinquent 60
1545,12984,6319,2,82,11,2025-01-21,,350000.0,0.0749,300,2584.86,Current
1546,12989,6323,2,67,11,2025-07-05,,15000.0,0.0541,300,91.28,Current
1547,13000,6328,5,205,12,2025-10-26,,350000.0,0.0889,84,5612.38,Paid Off
1548,13011,6334,3,112,10,2021-02-28,,25000.0,0.048,300,143.18,Current
1549,13020,6338,4,150,10,2025-01-15,,350000.0,0.0456,300,1958.06,Current
1550,13021,6338,2,69,13,2025-01-15,,25000.0,0.0892,60,517.99,Delinquent 90+
1551,13026,6341,2,71,11,2024-11-15,,35000.0,0.0697,300,246.64,Current
1552,13034,6345,3,101,13,2022-07-28,,150000.0,0.0913,84,2422.96,Delinquent 30
1553,13044,6348,2,89,10,2025-08-18,,350000.0,0.0573,300,2198.02,Delinquent 60
1554,13061,6359,5,195,11,2023-02-19,,25000.0,0.0653,300,169.32,Charged Off
1555,13063,6359,4,155,12,2022-10-15,,35000.0,0.1027,120,467.77,Current
1556,13065,6360,2,82,10,2025-06-21,,350000.0,0.0447,300,1939.04,Current
1557,13072,6363,1,8,13,2023-05-08,,350000.0,0.0874,60,7221.52,Current
1558,13076,6366,3,99,12,2024-01-26,,550000.0,0.1019,60,11737.84,Current
1559,13077,6366,1,11,13,2024-01-26,,35000.0,0.0869,48,865.79,Current
1560,13079,6368,1,10,13,2025-10-22,,550000.0,0.0841,120,6792.4,Current
1561,13081,6368,2,50,12,2025-05-01,,35000.0,0.0953,36,1121.58,Current
1562,13082,6369,5,179,10,2024-02-20,,35000.0,0.0479,300,200.35,Current
1563,13096,6376,3,109,12,2025-04-11,,65000.0,0.1015,120,864.36,Current
1564,13098,6377,3,119,11,2022-03-12,,65000.0,0.0625,300,428.8,Current
1565,13104,6380,2,66,12,2024-08-26,,35000.0,0.093,84,568.54,Current
1566,13110,6382,1,3,10,2025-05-18,,350000.0,0.0453,300,1951.33,Current
1567,13117,6385,4,138,10,2025-11-20,,65000.0,0.0628,300,430.19,Current
1568,13129,6389,4,132,13,2025-03-20,,35000.0,0.0992,48,886.43,Delinquent 30
1569,13134,6392,5,176,12,2022-09-02,2024-01-11,550000.0,0.1063,48,14115.1,Current
1570,13138,6394,3,93,13,2025-01-05,,350000.0,0.0894,48,8699.01,Current
1571,13140,6394,4,131,10,2024-05-14,,350000.0,0.0458,300,1961.34,Current
1572,13141,6395,5,175,13,2024-03-11,,550000.0,0.0713,48,13202.85,Delinquent 30
1573,13147,6398,3,110,10,2025-02-18,,35000.0,0.0424,300,189.32,Delinquent 30
1574,13154,6401,6,212,12,2025-09-14,,150000.0,0.0986,84,2479.12,Delinquent 90+
1575,13160,6405,1,14,12,2025-05-05,,35000.0,0.0861,120,436.02,Current
1576,13166,6409,3,108,12,2025-01-13,,15000.0,0.1021,60,320.27,Current
1577,13177,6415,3,111,12,2025-02-02,,350000.0,0.0955,48,8801.94,Current
1578,13184,6419,1,37,12,2025-05-22,,25000.0,0.0985,48,632.25,Current
1579,13199,6427,2,77,13,2022-08-04,,35000.0,0.0855,84,555.21,Current
1580,13209,6432,3,119,10,2024-10-25,,150000.0,0.051,300,886.01,Delinquent 90+
1581,13225,6440,1,22,12,2020-08-13,,15000.0,0.0962,120,195.04,Charged Off
1582,13228,6441,1,35,11,2021-12-02,,15000.0,0.0634,300,99.74,Current
1583,13234,6443,2,63,12,2024-07-09,,350000.0,0.0959,48,8807.78,Current
1584,13243,6447,1,22,13,2024-03-04,,35000.0,0.0918,84,566.39,Current
1585,13261,6458,1,10,11,2025-11-25,,35000.0,0.0556,300,216.27,Current
1586,13264,6460,1,20,10,2023-09-10,,350000.0,0.0615,300,2286.72,Current
1587,13285,6468,4,146,10,2023-01-30,,150000.0,0.0563,300,932.88,Current
1588,13288,6469,4,139,12,2025-06-03,,15000.0,0.0955,36,480.85,Current
1589,13302,6476,3,120,10,2025-02-21,,350000.0,0.0574,300,2200.37,Current
1590,13310,6479,1,8,12,2023-08-20,,35000.0,0.1019,48,890.85,Current
1591,13325,6486,1,26,13,2024-10-13,,35000.0,0.093,120,449.02,Delinquent 90+
1592,13328,6488,3,100,12,2024-04-21,2025-06-25,15000.0,0.1083,48,386.42,Current
1593,13337,6491,3,130,12,2023-10-04,,350000.0,0.0994,84,5799.86,Current
1594,13339,6493,1,20,12,2023-01-27,,35000.0,0.0939,48,877.5,Current
1595,13353,6502,2,50,10,2025-05-11,,350000.0,0.0576,300,2203.62,Current
1596,13367,6507,5,198,10,2025-10-11,,350000.0,0.0519,300,2084.86,Current
1597,13381,6514,5,173,13,2024-08-18,,350000.0,0.0894,84,5619.69,Current
1598,13384,6515,2,52,13,2025-01-02,,150000.0,0.1007,120,1987.82,Current
1599,13396,6524,5,200,10,2025-03-29,,15000.0,0.0542,300,91.41,Current
1600,13410,6529,4,131,10,2024-05-07,,15000.0,0.0508,300,88.4,Current
1601,13411,6529,4,168,12,2024-05-07,,25000.0,0.0978,48,631.47,Current
1602,13423,6534,1,1,10,2022-08-24,2023-11-28,15000.0,0.054,300,91.19,Current
1603,13428,6535,3,109,12,2023-10-21,,65000.0,0.0999,120,858.58,Current
1604,13430,6536,5,202,12,2022-05-06,,25000.0,0.0955,120,324.21,Current
1605,13431,6536,2,89,11,2024-12-17,,25000.0,0.0645,300,168.0,Current
1606,13444,6541,2,47,13,2022-10-27,,15000.0,0.0939,60,314.25,Current
1607,13447,6544,3,115,10,2022-10-07,,35000.0,0.0472,300,199.0,Current
1608,13455,6548,5,179,11,2023-02-25,,35000.0,0.0609,300,227.4,Current
1609,13467,6553,4,138,12,2025-06-20,,25000.0,0.0931,36,798.62,Current
1610,13472,6555,3,94,10,2023-11-17,,25000.0,0.0425,300,135.46,Delinquent 30
1611,13487,6562,4,136,10,2023-04-21,,25000.0,0.0488,300,144.34,Current
1612,13494,6566,4,145,12,2023-12-31,,350000.0,0.1052,36,11378.94,Current
1613,13521,6579,5,189,13,2024-07-03,,350000.0,0.0857,36,11060.71,Current
1614,13522,6579,4,138,11,2024-07-03,,65000.0,0.0592,300,415.46,Current
1615,13524,6580,3,111,12,2024-03-17,,65000.0,0.0976,48,1641.0,Current
1616,13537,6587,1,6,11,2023-04-17,,350000.0,0.0619,300,2295.95,Current
1617,13545,6591,3,100,12,2022-06-16,,25000.0,0.1045,84,420.81,Paid Off
1618,13561,6599,1,12,10,2025-10-24,,35000.0,0.0497,300,203.9,Current
1619,13569,6603,4,156,12,2024-10-03,,25000.0,0.0942,84,407.63,Paid Off
1620,13582,6610,2,65,12,2024-11-19,,35000.0,0.0955,48,880.2,Current
1621,13589,6613,4,158,12,2025-08-22,,150000.0,0.1007,48,3809.46,Current
1622,13598,6617,5,180,12,2025-11-03,,350000.0,0.0993,84,5798.49,Current
1623,13610,6624,1,21,11,2025-02-07,,350000.0,0.0565,300,2180.63,Current
1624,13612,6624,3,106,10,2025-02-07,,550000.0,0.0529,300,3309.04,Current
1625,13647,6641,2,56,10,2023-12-29,,65000.0,0.0534,300,393.12,Current
