fraud_alert_id,transaction_id,account_id,customer_id,institution_id,branch_id,alert_date,alert_type,severity,confirmed_fraud_flag,estimated_loss_amount,resolution_status
1152,6999,834,401,4,145,2024-12-14,Known Compromise,Medium,False,0.0,Closed - False Positive
1153,10262,13179,6416,6,219,2023-04-12,Geo Mismatch,Low,False,0.0,Closed - Confirmed Fraud
1154,36103,2775,1344,5,183,2025-04-19,Geo Mismatch,High,False,0.0,Closed - False Positive
1155,67310,12316,5986,4,164,2025-02-11,Geo Mismatch,High,False,0.0,Closed - False Positive
1156,20448,3499,1713,1,35,2024-10-04,Unusual Amount,Medium,False,0.0,Closed - False Positive
1157,7083,12702,6173,2,74,2023-02-01,Unusual Amount,High,True,719.94,Customer Contacted
1158,52903,4710,2309,2,65,2024-08-28,Card Not Present,Low,False,0.0,Closed - False Positive
1159,59216,7060,3455,1,10,2025-09-13,Card Not Present,Low,False,0.0,Closed - False Positive
1160,112,6175,3024,5,188,2023-01-14,Geo Mismatch,Medium,False,0.0,Customer Contacted
1161,56375,4123,2014,5,205,2023-03-27,Card Not Present,High,True,92.5,Customer Contacted
1162,23921,3030,1479,1,43,2025-05-14,Geo Mismatch,Critical,False,0.0,Under Review
1163,69975,9110,4447,2,83,2024-12-10,Known Compromise,Medium,False,0.0,Closed - False Positive
1164,23920,1244,601,1,11,2025-08-15,Known Compromise,Low,False,0.0,Customer Contacted
1165,66490,12407,6034,1,38,2025-08-20,Known Compromise,High,False,0.0,Closed - False Positive
1166,43167,5202,2554,1,36,2024-06-17,Geo Mismatch,Low,False,0.0,Closed - False Positive
1167,58468,8223,4020,2,83,2023-06-18,Known Compromise,Low,False,0.0,Closed - False Positive
1168,51594,4785,2345,5,192,2024-11-26,High Risk Merchant,Low,False,0.0,Closed - False Positive
1169,33782,1122,549,1,42,2024-01-03,Known Compromise,Low,False,0.0,Under Review
1170,921,536,255,4,135,2023-08-15,Velocity Spike,High,False,0.0,Closed - False Positive
1171,16741,3655,1788,3,103,2023-12-28,Geo Mismatch,Low,False,0.0,Closed - False Positive
1172,21876,8106,3961,2,81,2025-09-07,Geo Mismatch,Low,False,0.0,Customer Contacted
1173,67236,10369,5058,3,98,2024-07-30,Geo Mismatch,Medium,False,0.0,Under Review
1174,39161,9512,4642,3,92,2023-04-26,Card Not Present,Low,False,0.0,Closed - False Positive
1175,60974,4664,2283,2,59,2023-11-10,Geo Mismatch,Medium,False,0.0,Closed - False Positive
1176,11159,5512,2704,5,171,2023-09-05,Known Compromise,Low,False,0.0,Closed - False Positive
1177,61290,8502,4155,5,204,2023-05-17,Unusual Amount,Medium,True,24.69,Customer Contacted
1178,16849,6069,2973,1,22,2024-02-15,Card Not Present,Low,False,0.0,Closed - False Positive
1179,66657,2983,1458,5,185,2024-12-18,Geo Mismatch,Medium,False,0.0,Closed - False Positive
1180,66478,10377,5060,5,207,2023-05-23,Velocity Spike,Medium,True,1776.23,Customer Contacted
1181,19483,6344,3107,3,93,2025-08-01,Velocity Spike,Medium,False,0.0,Closed - False Positive
1182,50166,6169,3021,1,35,2025-04-21,Geo Mismatch,Low,False,0.0,Closed - Confirmed Fraud
1183,9608,12367,6013,2,62,2024-02-11,Velocity Spike,Low,False,0.0,Closed - False Positive
1184,64301,1566,757,2,87,2023-07-06,Unusual Amount,Medium,False,0.0,Customer Contacted
1185,56390,6874,3369,2,80,2025-06-24,High Risk Merchant,Medium,False,0.0,Under Review
1186,5775,1277,618,2,87,2025-01-04,Known Compromise,Medium,False,0.0,Closed - False Positive
1187,26455,12200,5934,1,12,2023-07-27,Card Not Present,High,False,0.0,Closed - False Positive
1188,14642,3205,1564,3,100,2025-08-04,Velocity Spike,High,True,213.57,Account Frozen
1189,30954,11907,5801,3,125,2024-11-18,Card Not Present,High,True,147.94,Closed - Confirmed Fraud
1190,997,2897,1406,2,61,2024-03-21,Card Not Present,Medium,False,0.0,Closed - False Positive
1191,4101,7396,3625,4,135,2024-04-08,Card Not Present,High,False,0.0,Under Review
1192,11237,12228,5947,2,84,2023-04-26,Geo Mismatch,High,False,0.0,Account Frozen
1193,57085,8118,3967,2,47,2025-12-27,Card Not Present,High,True,290.43,Closed - Confirmed Fraud
1194,245,6888,3377,5,189,2023-07-16,Card Not Present,Medium,False,0.0,Closed - False Positive
1195,10514,8286,4052,5,177,2023-12-22,Card Not Present,Low,False,0.0,Closed - False Positive
1196,38030,1922,937,4,152,2024-07-13,High Risk Merchant,Low,False,0.0,Customer Contacted
1197,65120,10276,5008,5,198,2025-01-02,Unusual Amount,Low,False,0.0,Closed - False Positive
1198,56991,9702,4734,6,216,2024-09-22,Card Not Present,Low,False,0.0,Customer Contacted
1199,19636,82,35,3,126,2024-08-21,Card Not Present,Low,False,0.0,Closed - False Positive
1200,56542,6967,3412,3,115,2024-08-10,Unusual Amount,Medium,False,0.0,Account Frozen
1201,24283,10436,5085,5,171,2023-07-11,Card Not Present,Medium,True,152.2,Account Frozen
1202,7405,6762,3311,5,184,2025-06-29,Card Not Present,Low,False,0.0,Closed - False Positive
1203,48127,1549,750,4,135,2025-06-08,Card Not Present,Low,False,0.0,Account Frozen
1204,62049,10859,5289,5,175,2025-01-02,Geo Mismatch,High,False,0.0,Customer Contacted
1205,22615,4818,2364,6,224,2023-03-04,Velocity Spike,Medium,False,0.0,Closed - False Positive
1206,21432,3261,1594,5,197,2024-10-22,Unusual Amount,Medium,False,0.0,Closed - False Positive
1207,35952,9965,4854,1,35,2024-07-19,Known Compromise,High,False,0.0,Closed - Confirmed Fraud
1208,31097,1001,486,3,114,2023-04-02,Velocity Spike,Critical,True,650.62,Closed - Confirmed Fraud
1209,46048,8749,4279,5,199,2023-11-21,Card Not Present,Low,False,0.0,Closed - Confirmed Fraud
1210,30978,598,286,3,107,2024-02-18,Unusual Amount,Medium,False,0.0,Customer Contacted
1211,13244,9050,4422,1,1,2024-05-06,Velocity Spike,Low,False,0.0,Under Review
1212,50119,9485,4630,2,69,2023-03-26,Velocity Spike,Medium,True,68.3,Closed - Confirmed Fraud
1213,33336,8264,4042,1,27,2025-01-04,Unusual Amount,Low,False,0.0,Closed - False Positive
1214,57833,2852,1380,2,86,2024-05-06,Velocity Spike,Medium,False,0.0,Closed - False Positive
1215,35095,210,103,2,55,2024-07-12,Geo Mismatch,Medium,False,0.0,Closed - False Positive
1216,16313,1705,829,2,87,2023-12-02,Velocity Spike,Low,False,0.0,Customer Contacted
1217,36096,12405,6033,5,193,2025-07-30,Unusual Amount,High,False,0.0,Closed - False Positive
1218,56825,6328,3099,5,199,2024-04-02,Card Not Present,Low,False,0.0,Closed - False Positive
1219,54434,2547,1237,4,166,2025-09-26,Unusual Amount,Critical,False,0.0,Closed - False Positive
1220,64681,13043,6348,1,17,2025-07-29,Unusual Amount,Low,False,0.0,Closed - False Positive
1221,33723,8558,4180,1,43,2025-07-30,Unusual Amount,Medium,False,0.0,Closed - False Positive
1222,30765,10950,5335,1,41,2023-08-09,Geo Mismatch,Medium,False,0.0,Closed - Confirmed Fraud
1223,29630,6625,3239,3,103,2025-06-18,Known Compromise,Medium,True,684.64,Account Frozen
1224,51220,9118,4449,1,37,2024-04-26,Geo Mismatch,Medium,False,0.0,Under Review
1225,8997,8124,3970,5,202,2025-08-21,Unusual Amount,Medium,False,0.0,Customer Contacted
1226,17167,922,447,3,129,2025-09-20,Unusual Amount,High,True,425.61,Closed - Confirmed Fraud
1227,3563,9672,4722,4,139,2024-05-16,Unusual Amount,Low,True,435.74,Closed - Confirmed Fraud
1228,9233,14037,6843,4,163,2023-10-28,High Risk Merchant,Low,False,0.0,Closed - False Positive
1229,24424,9643,4708,5,177,2024-04-19,Card Not Present,High,False,0.0,Closed - False Positive
1230,57354,4523,2215,3,104,2023-12-08,High Risk Merchant,Medium,False,0.0,Closed - False Positive
1231,51323,2151,1047,3,115,2025-09-30,Geo Mismatch,Low,False,0.0,Closed - False Positive
1232,32348,9008,4405,4,169,2025-09-13,Card Not Present,Low,False,0.0,Customer Contacted
1233,43926,9383,4579,1,5,2023-11-10,Velocity Spike,Medium,False,0.0,Closed - False Positive
1234,43004,5677,2783,2,77,2023-10-03,Velocity Spike,High,False,0.0,Closed - False Positive
1235,47709,7807,3816,4,139,2023-03-28,High Risk Merchant,Medium,False,0.0,Closed - False Positive
1236,864,6686,3276,3,93,2025-01-17,Unusual Amount,Critical,False,0.0,Closed - False Positive
1237,65350,2776,1345,5,202,2023-04-06,High Risk Merchant,High,False,0.0,Closed - False Positive
1238,21914,8603,4199,4,139,2023-05-07,High Risk Merchant,Low,False,0.0,Closed - False Positive
1239,35043,9395,4585,4,138,2023-07-25,Unusual Amount,Low,False,0.0,Closed - False Positive
1240,29098,11974,5833,4,161,2023-10-19,Geo Mismatch,Medium,False,0.0,Closed - False Positive
1241,32090,10145,4945,5,200,2023-11-30,Unusual Amount,Low,False,0.0,Closed - False Positive
1242,25333,9991,4868,4,162,2024-12-18,Velocity Spike,Low,False,0.0,Customer Contacted
1243,60469,4231,2068,2,89,2025-08-11,Velocity Spike,Medium,False,0.0,Closed - False Positive
1244,45061,9247,4515,5,175,2024-09-05,Known Compromise,Low,False,0.0,Closed - Confirmed Fraud
1245,26086,11154,5429,3,117,2023-09-19,High Risk Merchant,Low,False,0.0,Customer Contacted
1246,30734,6232,3051,4,132,2025-07-05,High Risk Merchant,High,False,0.0,Closed - False Positive
1247,47110,6315,3093,1,25,2024-02-19,Unusual Amount,Low,False,0.0,Customer Contacted
1248,41716,13980,6813,2,66,2024-08-13,Geo Mismatch,High,True,80.02,Customer Contacted
1249,19583,9779,4768,3,96,2024-01-02,Card Not Present,Low,False,0.0,Closed - Confirmed Fraud
1250,57696,12862,6255,1,23,2024-04-09,Card Not Present,Medium,False,0.0,Customer Contacted
1251,38649,3528,1729,3,121,2025-10-05,Unusual Amount,Low,False,0.0,Customer Contacted
1252,37292,5758,2827,4,139,2024-07-20,Velocity Spike,Medium,False,0.0,Closed - False Positive
1253,69560,7311,3586,2,53,2025-11-22,High Risk Merchant,Medium,False,0.0,Closed - False Positive
1254,46741,11991,5841,1,9,2025-12-10,Unusual Amount,Low,False,0.0,Closed - False Positive
1255,5635,870,420,5,203,2025-06-24,Velocity Spike,Medium,False,0.0,Closed - False Positive
1256,50233,8468,4137,5,184,2023-07-29,Card Not Present,Medium,True,60.41,Closed - Confirmed Fraud
1257,49895,2165,1054,3,130,2024-01-29,Velocity Spike,Low,False,0.0,Closed - False Positive
1258,4219,2387,1161,4,159,2025-05-23,Velocity Spike,Critical,True,340.17,Account Frozen
1259,32484,1413,688,4,147,2023-01-30,Velocity Spike,Low,False,0.0,Closed - False Positive
1260,59617,9611,4690,2,75,2025-11-04,Geo Mismatch,High,True,186.88,Account Frozen
1261,9990,11067,5390,4,149,2025-12-03,Card Not Present,High,False,0.0,Under Review
1262,41396,5894,2894,4,150,2024-09-23,Velocity Spike,Medium,False,0.0,Closed - False Positive
1263,47177,10392,5066,2,82,2025-04-06,Velocity Spike,High,True,655.74,Closed - Confirmed Fraud
1264,23769,8866,4336,3,101,2024-10-24,Card Not Present,Low,False,0.0,Closed - Confirmed Fraud
1265,33831,5543,2720,2,81,2025-01-16,Known Compromise,Low,False,0.0,Closed - False Positive
1266,44928,8334,4074,3,108,2025-03-22,Geo Mismatch,Critical,True,26.26,Closed - Confirmed Fraud
1267,16887,5109,2507,5,182,2023-09-07,Card Not Present,Medium,False,0.0,Closed - False Positive
1268,54050,1625,788,4,145,2025-05-22,Velocity Spike,High,True,25.7,Closed - Confirmed Fraud
1269,43965,14232,6934,1,9,2024-09-27,Geo Mismatch,Low,False,0.0,Closed - False Positive
1270,57556,6154,3014,3,116,2024-05-10,Card Not Present,High,False,0.0,Closed - False Positive
1271,10017,6191,3033,3,122,2024-09-06,High Risk Merchant,High,False,0.0,Closed - False Positive
1272,46929,1888,921,1,35,2024-09-03,Geo Mismatch,Low,False,0.0,Closed - Confirmed Fraud
1273,54922,10933,5326,2,46,2025-08-26,Card Not Present,Low,False,0.0,Closed - False Positive
1274,58504,12464,6058,5,202,2025-09-25,Geo Mismatch,Low,False,0.0,Closed - Confirmed Fraud
1275,2900,8848,4328,2,46,2025-09-01,Card Not Present,Medium,False,0.0,Closed - False Positive
1276,23441,9684,4728,3,125,2024-12-11,Card Not Present,Medium,False,0.0,Closed - False Positive
1277,66546,5319,2612,2,83,2023-01-27,Card Not Present,Medium,False,0.0,Closed - False Positive
1278,11781,13342,6495,1,31,2025-02-25,High Risk Merchant,High,False,0.0,Closed - False Positive
1279,9401,14329,6988,1,24,2024-10-24,Velocity Spike,High,True,82.65,Account Frozen
1280,54090,885,429,2,66,2023-06-08,Known Compromise,High,False,0.0,Closed - False Positive
1281,12112,836,403,6,225,2024-10-28,Card Not Present,Low,False,0.0,Closed - False Positive
1282,5621,1761,856,4,165,2025-03-18,High Risk Merchant,Medium,True,456.68,Account Frozen
1283,4491,7262,3559,2,65,2025-03-19,Card Not Present,Medium,False,0.0,Closed - Confirmed Fraud
1284,8644,11096,5403,1,9,2023-04-28,Known Compromise,Medium,False,0.0,Closed - False Positive
1285,49714,10368,5058,2,66,2024-05-05,Unusual Amount,Low,False,0.0,Customer Contacted
1286,24565,6767,3313,5,205,2024-12-10,Geo Mismatch,Low,False,0.0,Closed - Confirmed Fraud
1287,22443,2646,1283,4,150,2025-05-22,High Risk Merchant,Medium,False,0.0,Closed - False Positive
1288,54742,5002,2451,5,176,2024-08-07,Card Not Present,Medium,True,131.49,Closed - Confirmed Fraud
1289,64464,8637,4216,3,99,2023-02-27,Velocity Spike,Low,False,0.0,Closed - False Positive
1290,60727,14051,6850,1,25,2025-05-29,Card Not Present,Low,False,0.0,Closed - False Positive
1291,38322,1863,905,4,140,2023-02-23,Velocity Spike,Medium,False,0.0,Customer Contacted
1292,32877,3695,1806,3,120,2025-02-19,Card Not Present,Low,False,0.0,Closed - Confirmed Fraud
1293,37624,8184,4002,2,62,2025-04-22,High Risk Merchant,Medium,True,107.13,Closed - Confirmed Fraud
1294,16674,8984,4391,3,95,2024-08-14,High Risk Merchant,Medium,False,0.0,Closed - False Positive
1295,57678,4661,2281,1,41,2025-05-06,Velocity Spike,High,False,0.0,Closed - False Positive
1296,11072,13645,6641,3,105,2023-07-16,Known Compromise,High,True,1380.39,Account Frozen
1297,66303,6781,3321,3,101,2024-10-16,Card Not Present,Medium,True,267.37,Closed - Confirmed Fraud
1298,42515,12248,5956,1,44,2024-05-21,Known Compromise,Low,False,0.0,Closed - Confirmed Fraud
1299,64910,10119,4933,1,5,2024-05-18,Unusual Amount,Medium,False,0.0,Closed - Confirmed Fraud
1300,22149,8729,4269,2,77,2025-12-29,Card Not Present,Medium,False,0.0,Closed - False Positive
1301,7070,14074,6860,4,156,2025-10-19,Velocity Spike,Low,False,0.0,Closed - False Positive
1302,38053,6267,3066,4,168,2024-06-30,Geo Mismatch,Low,False,0.0,Closed - False Positive
1303,18004,10027,4888,1,12,2024-09-17,Card Not Present,Medium,False,0.0,Customer Contacted
1304,32314,10859,5289,5,175,2024-04-10,High Risk Merchant,Medium,False,0.0,Account Frozen
1305,58186,1874,914,1,3,2023-04-22,Card Not Present,Medium,False,0.0,Closed - Confirmed Fraud
1306,38681,12892,6272,1,14,2024-01-04,Card Not Present,Medium,False,0.0,Closed - Confirmed Fraud
1307,28168,1518,736,2,61,2023-11-27,Known Compromise,Critical,True,989.72,Closed - Confirmed Fraud
1308,42674,8033,3926,6,211,2025-12-13,Velocity Spike,Medium,True,191.87,Account Frozen
1309,30460,8503,4156,1,37,2024-05-14,Known Compromise,High,False,0.0,Closed - False Positive
1310,25289,979,477,4,144,2025-12-24,Card Not Present,Medium,False,0.0,Closed - False Positive
1311,1153,8569,4185,1,5,2023-10-28,Geo Mismatch,Medium,True,571.84,Closed - Confirmed Fraud
1312,46851,7641,3742,3,121,2024-11-15,Card Not Present,Low,False,0.0,Closed - False Positive
1313,60705,2291,1115,2,74,2023-08-01,Known Compromise,Medium,False,0.0,Closed - Confirmed Fraud
1314,62581,31,14,2,63,2023-04-04,Velocity Spike,Low,False,0.0,Customer Contacted
1315,52769,9658,4716,4,168,2024-02-12,High Risk Merchant,Critical,True,188.52,Closed - Confirmed Fraud
1316,53526,8213,4016,1,10,2025-10-18,High Risk Merchant,Low,False,0.0,Customer Contacted
1317,33610,6333,3102,2,90,2023-11-17,Geo Mismatch,Medium,True,781.4,Customer Contacted
1318,28093,906,439,1,18,2023-02-15,High Risk Merchant,Medium,False,0.0,Customer Contacted
1319,316,6973,3416,3,102,2024-10-11,Velocity Spike,Low,False,0.0,Closed - False Positive
1320,41590,11286,5497,2,66,2024-01-24,Unusual Amount,High,False,0.0,Closed - False Positive
1321,16037,6299,3084,3,93,2023-08-19,High Risk Merchant,High,False,0.0,Customer Contacted
1322,61392,8644,4220,3,129,2025-02-17,Known Compromise,Low,False,0.0,Closed - False Positive
1323,1808,10450,5093,3,110,2024-10-25,Geo Mismatch,Low,False,0.0,Closed - False Positive
1324,1564,12382,6022,5,186,2024-04-23,Velocity Spike,High,False,0.0,Closed - False Positive
1325,45960,13663,6647,3,123,2025-05-01,High Risk Merchant,Low,False,0.0,Account Frozen
1326,14949,794,380,4,152,2023-05-24,Geo Mismatch,Low,False,0.0,Closed - False Positive
1327,45138,3420,1676,2,62,2025-10-27,Unusual Amount,High,False,0.0,Closed - False Positive
1328,9498,9472,4622,2,84,2024-04-17,Velocity Spike,Critical,False,0.0,Account Frozen
1329,6803,10559,5144,3,97,2023-05-06,Card Not Present,Medium,False,0.0,Closed - Confirmed Fraud
1330,65853,2364,1151,5,185,2023-04-15,Card Not Present,Medium,False,0.0,Closed - False Positive
1331,18452,874,424,5,199,2024-12-08,Geo Mismatch,Low,False,0.0,Closed - False Positive
1332,3070,9720,4742,6,210,2025-09-25,High Risk Merchant,Medium,False,0.0,Closed - False Positive
1333,28173,11526,5625,1,15,2024-08-24,Unusual Amount,Low,False,0.0,Account Frozen
1334,48206,9230,4507,2,73,2023-12-29,Velocity Spike,Medium,False,0.0,Customer Contacted
1335,16976,7117,3483,5,206,2024-03-25,Velocity Spike,Low,False,0.0,Closed - False Positive
1336,48921,3330,1627,6,219,2024-11-02,Velocity Spike,Low,False,0.0,Closed - Confirmed Fraud
1337,64865,12265,5964,5,208,2024-08-11,Known Compromise,Medium,False,0.0,Closed - Confirmed Fraud
1338,59052,3647,1784,1,27,2025-10-20,Velocity Spike,Low,False,0.0,Closed - False Positive
1339,43782,2318,1126,3,107,2023-02-13,Geo Mismatch,Low,False,0.0,Closed - False Positive
1340,30925,637,309,6,220,2023-05-28,Card Not Present,Low,False,0.0,Closed - False Positive
1341,60864,6188,3031,4,145,2025-10-12,Velocity Spike,Low,False,0.0,Account Frozen
1342,48291,9996,4871,3,91,2024-10-20,Card Not Present,Low,False,0.0,Closed - False Positive
1343,19244,3084,1511,2,54,2024-09-04,Known Compromise,High,False,0.0,Under Review
1344,54810,5626,2760,4,159,2025-06-06,High Risk Merchant,Low,False,0.0,Closed - Confirmed Fraud
1345,40449,13488,6562,1,9,2023-10-31,Velocity Spike,High,False,0.0,Customer Contacted
1346,22490,14276,6958,4,161,2024-12-02,Velocity Spike,Medium,False,0.0,Closed - False Positive
1347,64496,11315,5512,3,100,2024-09-24,Unusual Amount,Low,False,0.0,Closed - Confirmed Fraud
1348,37856,10480,5104,5,181,2025-03-03,Unusual Amount,High,False,0.0,Closed - False Positive
1349,18895,2150,1047,2,55,2025-01-27,Card Not Present,Low,False,0.0,Account Frozen
1350,58921,12635,6142,6,224,2023-04-25,Geo Mismatch,High,True,468.45,Customer Contacted
1351,46605,2860,1387,2,59,2023-08-26,Velocity Spike,Low,False,0.0,Closed - False Positive
1352,64941,678,327,5,200,2023-02-19,Velocity Spike,Medium,False,0.0,Under Review
1353,38184,9952,4848,4,163,2023-04-03,High Risk Merchant,Medium,False,0.0,Closed - False Positive
1354,9651,3572,1750,3,111,2023-12-16,Known Compromise,Low,False,0.0,Customer Contacted
1355,63398,5806,2851,3,102,2023-12-08,Card Not Present,Medium,False,0.0,Closed - Confirmed Fraud
1356,32200,3777,1844,6,215,2023-08-16,Card Not Present,Low,False,0.0,Closed - Confirmed Fraud
1357,57668,4057,1981,2,88,2023-03-25,Unusual Amount,High,False,0.0,Closed - False Positive
1358,51281,8047,3932,1,12,2025-03-02,Card Not Present,Low,False,0.0,Closed - False Positive
1359,26054,9910,4828,2,72,2023-10-10,Geo Mismatch,Medium,False,0.0,Customer Contacted
1360,59670,12232,5948,5,182,2025-10-23,High Risk Merchant,Low,False,0.0,Closed - False Positive
1361,32607,4857,2379,3,119,2025-05-15,Velocity Spike,Low,False,0.0,Closed - False Positive
1362,60369,8739,4273,2,79,2025-01-30,Unusual Amount,Medium,False,0.0,Closed - Confirmed Fraud
1363,12368,9579,4674,4,156,2023-09-23,Velocity Spike,High,True,275.96,Customer Contacted
1364,30707,3782,1846,2,69,2023-11-14,Velocity Spike,Low,False,0.0,Customer Contacted
1365,65329,4718,2312,3,93,2023-01-21,Unusual Amount,Critical,False,0.0,Closed - False Positive
1366,3696,163,76,4,163,2024-12-24,Velocity Spike,Low,False,0.0,Closed - False Positive
1367,9470,10323,5033,4,139,2024-11-11,Geo Mismatch,Medium,False,0.0,Closed - False Positive
1368,36817,3975,1943,6,211,2024-06-06,Velocity Spike,Medium,True,95.46,Customer Contacted
1369,40941,13313,6480,3,93,2023-03-11,Unusual Amount,Medium,True,52.27,Closed - Confirmed Fraud
1370,53663,2427,1182,6,217,2024-03-12,Velocity Spike,Medium,False,0.0,Closed - False Positive
1371,23895,2540,1235,3,94,2025-06-05,Known Compromise,High,False,0.0,Closed - False Positive
1372,60446,3747,1829,3,104,2024-07-14,Unusual Amount,High,True,211.95,Customer Contacted
1373,27459,10758,5241,5,207,2024-08-03,Card Not Present,Low,False,0.0,Closed - False Positive
1374,34691,11518,5619,1,25,2023-07-18,Card Not Present,Critical,False,0.0,Closed - False Positive
1375,25710,4812,2361,6,223,2025-08-25,Card Not Present,Critical,False,0.0,Closed - False Positive
1376,49966,7933,3880,5,205,2025-12-23,Velocity Spike,Medium,False,0.0,Closed - False Positive
1377,22386,13362,6505,3,126,2023-09-16,High Risk Merchant,High,False,0.0,Closed - False Positive
1378,61656,12170,5920,4,146,2023-10-07,Velocity Spike,Medium,True,18.11,Closed - Confirmed Fraud
1379,18823,8608,4202,2,68,2023-07-12,Card Not Present,Low,False,0.0,Closed - Confirmed Fraud
1380,16893,292,140,2,83,2023-12-23,Geo Mismatch,Low,False,0.0,Closed - False Positive
1381,12618,7892,3861,3,109,2024-07-23,Geo Mismatch,Low,False,0.0,Closed - False Positive
1382,62527,13934,6791,1,28,2023-01-08,Unusual Amount,Low,False,0.0,Closed - False Positive
1383,15832,1707,830,4,158,2023-11-04,Geo Mismatch,High,False,0.0,Under Review
1384,8801,6128,3004,4,153,2024-11-22,Velocity Spike,Medium,False,0.0,Closed - False Positive
1385,65786,6539,3195,3,114,2025-03-22,Geo Mismatch,High,True,441.61,Account Frozen
1386,69732,962,467,2,73,2023-01-11,Card Not Present,Low,False,0.0,Customer Contacted
1387,48217,11038,5376,5,207,2025-10-05,High Risk Merchant,Low,False,0.0,Closed - Confirmed Fraud
1388,32182,6820,3340,5,195,2025-05-19,Card Not Present,Low,False,0.0,Closed - False Positive
1389,36886,3864,1885,3,115,2025-03-07,High Risk Merchant,Medium,False,0.0,Closed - False Positive
1390,28258,7858,3841,3,106,2025-02-17,High Risk Merchant,Critical,False,0.0,Closed - False Positive
1391,22668,4327,2117,1,21,2025-09-18,Unusual Amount,Medium,False,0.0,Closed - False Positive
1392,11513,8348,4081,2,70,2023-02-23,Velocity Spike,Medium,False,0.0,Closed - False Positive
1393,14643,3171,1549,5,205,2024-04-02,Known Compromise,High,False,0.0,Account Frozen
1394,3628,5786,2842,2,68,2023-12-09,High Risk Merchant,Medium,True,49.58,Closed - Confirmed Fraud
1395,21179,1223,592,3,92,2024-08-28,High Risk Merchant,Medium,False,0.0,Closed - Confirmed Fraud
1396,68128,5566,2730,2,71,2025-07-17,Card Not Present,High,True,1727.01,Closed - Confirmed Fraud
1397,37475,1698,825,5,178,2025-01-26,Velocity Spike,Medium,False,0.0,Customer Contacted
1398,26734,8162,3989,3,93,2023-01-11,Unusual Amount,Medium,False,0.0,Under Review
1399,58486,10682,5203,2,61,2023-07-21,Card Not Present,Medium,True,99.47,Closed - Confirmed Fraud
1400,41458,1454,708,4,131,2024-05-05,Velocity Spike,High,True,276.07,Closed - Confirmed Fraud
1401,45130,6411,3139,3,102,2025-11-28,Card Not Present,High,False,0.0,Closed - False Positive
1402,32866,14062,6856,1,38,2024-01-15,Geo Mismatch,High,False,0.0,Closed - False Positive
1403,871,12470,6060,4,152,2025-10-10,Unusual Amount,Medium,False,0.0,Closed - False Positive
1404,31819,7116,3482,4,135,2024-08-24,Card Not Present,Low,False,0.0,Closed - False Positive
1405,65835,1315,637,6,223,2023-11-02,High Risk Merchant,Low,False,0.0,Closed - Confirmed Fraud
1406,17466,8380,4097,2,48,2024-10-02,High Risk Merchant,High,False,0.0,Closed - False Positive
1407,7261,9324,4552,4,131,2024-03-30,Unusual Amount,Medium,True,155.06,Customer Contacted
1408,7564,5292,2600,6,216,2025-09-25,High Risk Merchant,Low,False,0.0,Closed - False Positive
1409,69156,2626,1275,1,10,2024-02-04,Velocity Spike,Medium,False,0.0,Account Frozen
1410,63634,12484,6068,6,216,2025-12-22,Geo Mismatch,High,False,0.0,Closed - False Positive
1411,6903,11957,5827,5,207,2023-09-26,Velocity Spike,Low,False,0.0,Closed - False Positive
1412,5393,3219,1570,1,17,2023-04-30,Known Compromise,Medium,False,0.0,Customer Contacted
1413,67974,8325,4068,1,11,2024-05-18,Known Compromise,High,False,0.0,Closed - Confirmed Fraud
1414,22018,2604,1266,5,176,2024-03-20,High Risk Merchant,Low,False,0.0,Closed - Confirmed Fraud
1415,33026,9178,4481,4,147,2023-04-07,Unusual Amount,Low,False,0.0,Under Review
1416,68,1416,690,2,53,2024-08-25,Unusual Amount,High,False,0.0,Customer Contacted
1417,34085,8309,4062,2,71,2023-12-04,High Risk Merchant,High,False,0.0,Closed - False Positive
1418,66811,3824,1867,6,219,2023-10-13,Card Not Present,Critical,False,0.0,Closed - False Positive
1419,30049,11575,5647,3,112,2025-07-17,Velocity Spike,High,False,0.0,Closed - False Positive
1420,28731,8394,4102,3,108,2024-10-11,Velocity Spike,High,False,0.0,Account Frozen
1421,36580,874,424,5,199,2025-09-23,Unusual Amount,Critical,True,153.67,Account Frozen
1422,40558,13782,6712,5,189,2025-03-04,High Risk Merchant,Low,False,0.0,Customer Contacted
1423,37334,6088,2984,3,117,2025-12-12,High Risk Merchant,Low,False,0.0,Under Review
1424,46569,13331,6488,5,189,2024-06-07,Card Not Present,Medium,True,97.4,Closed - Confirmed Fraud
1425,13409,13758,6697,2,50,2024-11-10,Velocity Spike,Medium,False,0.0,Closed - False Positive
1426,58683,6069,2973,1,22,2024-01-06,High Risk Merchant,High,False,0.0,Under Review
1427,25020,6363,3116,4,157,2024-04-28,Known Compromise,High,False,0.0,Closed - False Positive
1428,28058,7848,3837,6,226,2023-05-31,Unusual Amount,Low,False,0.0,Account Frozen
1429,10870,957,464,5,189,2023-06-22,Velocity Spike,Low,False,0.0,Closed - False Positive
1430,13482,6194,3034,3,115,2024-09-28,Known Compromise,Medium,False,0.0,Customer Contacted
1431,7722,9450,4611,2,62,2023-01-07,Velocity Spike,Low,False,0.0,Closed - False Positive
1432,14686,4782,2344,4,137,2024-10-24,Velocity Spike,Medium,False,0.0,Customer Contacted
1433,4647,120,56,5,195,2025-02-07,Geo Mismatch,Low,False,0.0,Under Review
