service_request_id,service_request_number,customer_id,account_id,institution_id,branch_id,created_date,request_type,priority,sla_target_hours,resolution_hours,sla_breached_flag,request_status,request_channel
254,SR-00000254,3151,6435,2,70,2023-04-07,Mortgage Inquiry,Low,72,57.0,False,Open,Email
255,SR-00000255,3552,7251,1,37,2025-12-23,Complaint,Low,72,89.0,True,Resolved,Branch
256,SR-00000256,4934,10121,6,216,2025-11-14,Card Replacement,High,24,7.6,False,Resolved,Branch
257,SR-00000257,5735,11756,5,200,2025-12-07,Account Maintenance,High,24,74.0,True,Resolved,Branch
258,SR-00000258,1978,4051,2,77,2023-12-24,Digital Banking Support,High,24,20.5,False,Resolved,Phone
259,SR-00000259,4245,8689,1,29,2023-09-26,Dispute,Medium,48,12.7,False,Open,Email
260,SR-00000260,2327,4750,5,171,2025-10-06,Digital Banking Support,Low,72,34.0,False,Resolved,Branch
261,SR-00000261,1937,3966,1,14,2025-03-08,Mortgage Inquiry,High,24,24.0,False,Escalated,Phone
262,SR-00000262,2267,4632,3,129,2023-06-07,Digital Banking Support,Low,72,51.4,False,Resolved,Mobile App
263,SR-00000263,5398,11084,1,26,2025-06-26,Digital Banking Support,High,24,25.2,True,Resolved,Email
264,SR-00000264,1419,2919,3,96,2025-04-22,Account Maintenance,Medium,48,54.0,True,Resolved,Online Banking
265,SR-00000265,4455,9128,3,117,2023-03-14,Digital Banking Support,Medium,48,11.5,False,Resolved,Online Banking
266,SR-00000266,2709,5521,1,17,2023-09-10,Investment Inquiry,Medium,48,12.6,False,Resolved,Branch
267,SR-00000267,5490,11272,4,143,2023-07-15,Dispute,Low,72,69.2,False,Resolved,Email
268,SR-00000268,6676,13716,1,9,2023-03-23,Investment Inquiry,Low,72,108.7,True,Escalated,Phone
269,SR-00000269,5739,11768,2,88,2025-03-02,Complaint,Low,72,51.6,False,Resolved,Mobile App
270,SR-00000270,1815,3713,4,144,2023-12-02,Digital Banking Support,Low,72,68.8,False,Resolved,Branch
271,SR-00000271,3828,7829,3,99,2025-08-19,Card Replacement,Medium,48,63.2,True,Escalated,Phone
272,SR-00000272,6476,13301,5,202,2023-03-01,Fraud Support,Low,72,12.0,False,Resolved,Online Banking
273,SR-00000273,1841,3772,5,190,2023-10-25,Dispute,Medium,48,35.4,False,Open,Branch
274,SR-00000274,1596,3266,5,171,2023-10-06,Fraud Support,Low,72,38.9,False,Resolved,Phone
275,SR-00000275,3146,6425,5,173,2023-04-01,Card Replacement,Medium,48,13.4,False,Resolved,Phone
276,SR-00000276,5006,10268,4,165,2025-06-30,Complaint,Medium,48,47.8,False,Resolved,Branch
277,SR-00000277,1928,3950,2,76,2023-04-14,Mortgage Inquiry,High,24,15.3,False,Closed Without Resolution,Branch
278,SR-00000278,5729,11744,2,70,2024-04-04,Complaint,Medium,48,46.5,False,Resolved,Phone
279,SR-00000279,627,1295,2,49,2023-07-03,Account Maintenance,Low,72,127.4,True,Resolved,Phone
280,SR-00000280,5814,11929,5,197,2023-05-18,Mortgage Inquiry,Medium,48,30.9,False,Resolved,Phone
281,SR-00000281,3207,6565,3,115,2023-05-01,Digital Banking Support,Medium,48,32.9,False,Resolved,Online Banking
282,SR-00000282,6611,13583,1,45,2025-12-09,Digital Banking Support,Low,72,66.4,False,Resolved,Branch
283,SR-00000283,6571,13507,5,190,2025-12-08,Investment Inquiry,Medium,48,30.5,False,Resolved,Email
284,SR-00000284,713,1467,6,224,2024-05-20,Mortgage Inquiry,Medium,48,27.7,False,Resolved,Branch
285,SR-00000285,4726,9680,6,223,2024-12-16,Investment Inquiry,Medium,48,23.1,False,Resolved,Branch
286,SR-00000286,5204,10684,3,126,2024-07-05,Dispute,Low,72,40.2,False,Resolved,Online Banking
287,SR-00000287,1273,2621,4,165,2025-05-05,Digital Banking Support,Low,72,44.1,False,Open,Branch
288,SR-00000288,4394,8989,5,190,2024-09-15,Digital Banking Support,Low,72,20.5,False,Resolved,Branch
289,SR-00000289,1304,2700,5,178,2025-02-06,Fraud Support,High,24,27.2,True,Closed Without Resolution,Online Banking
290,SR-00000290,6988,14330,3,117,2023-03-19,Investment Inquiry,Low,72,53.4,False,Open,Mobile App
291,SR-00000291,6553,13466,3,110,2023-03-23,Account Maintenance,High,24,9.7,False,Resolved,Online Banking
292,SR-00000292,5730,11745,5,200,2023-11-05,Fraud Support,High,24,18.5,False,Closed Without Resolution,Online Banking
293,SR-00000293,6566,13496,1,36,2025-03-20,Complaint,Medium,48,13.8,False,Closed Without Resolution,Mobile App
294,SR-00000294,977,2009,4,154,2025-04-01,Complaint,Medium,48,57.5,True,Escalated,Online Banking
295,SR-00000295,5962,12262,5,192,2025-09-01,Account Maintenance,Urgent,8,4.5,False,Open,Mobile App
296,SR-00000296,3861,7894,3,119,2024-03-19,Digital Banking Support,Low,72,15.1,False,Escalated,Phone
297,SR-00000297,1953,3997,5,178,2023-12-17,Investment Inquiry,Low,72,89.3,True,Resolved,Branch
298,SR-00000298,1595,3262,4,149,2025-10-31,Dispute,Medium,48,39.0,False,Resolved,Branch
299,SR-00000299,5837,11982,6,217,2023-06-22,Card Replacement,Low,72,42.6,False,Resolved,Online Banking
300,SR-00000300,5052,10357,2,60,2023-09-03,Digital Banking Support,Low,72,35.9,False,Closed Without Resolution,Phone
301,SR-00000301,1855,3801,3,95,2024-01-27,Mortgage Inquiry,Medium,48,12.8,False,Open,Online Banking
302,SR-00000302,714,1469,2,80,2024-04-04,Account Maintenance,Low,72,104.2,True,Resolved,Mobile App
303,SR-00000303,6355,13056,2,48,2023-03-16,Card Replacement,High,24,17.0,False,Escalated,Branch
304,SR-00000304,1470,3009,3,99,2025-02-01,Fraud Support,High,24,30.7,True,Resolved,Mobile App
305,SR-00000305,6857,14065,1,14,2025-06-03,Mortgage Inquiry,Low,72,9.9,False,Resolved,Phone
306,SR-00000306,1092,2245,3,128,2023-09-21,Account Maintenance,Medium,48,52.4,True,Escalated,Mobile App
307,SR-00000307,6773,13894,5,188,2024-06-03,Investment Inquiry,Medium,48,17.6,False,Resolved,Branch
308,SR-00000308,6343,13032,5,184,2025-02-21,Digital Banking Support,Low,72,104.2,True,Resolved,Mobile App
309,SR-00000309,2867,5841,4,166,2024-04-15,Digital Banking Support,Low,72,30.7,False,Resolved,Online Banking
310,SR-00000310,3474,7096,4,148,2023-04-05,Fraud Support,Medium,48,37.7,False,Open,Email
311,SR-00000311,1143,2348,2,50,2023-08-06,Card Replacement,Urgent,8,5.1,False,Resolved,Online Banking
312,SR-00000312,2876,5860,1,30,2023-01-01,Complaint,Low,72,30.1,False,Closed Without Resolution,Branch
313,SR-00000313,3855,7884,3,125,2024-02-13,Complaint,Medium,48,78.7,True,Resolved,Phone
314,SR-00000314,3096,6322,5,200,2023-02-13,Digital Banking Support,Medium,48,44.5,False,Resolved,Online Banking
315,SR-00000315,3893,7964,3,127,2023-12-09,Account Maintenance,Medium,48,28.2,False,Resolved,Phone
316,SR-00000316,3643,7433,2,85,2024-02-10,Mortgage Inquiry,Medium,48,30.7,False,Closed Without Resolution,Online Banking
317,SR-00000317,3105,6338,4,146,2024-09-24,Investment Inquiry,Medium,48,41.6,False,Resolved,Branch
318,SR-00000318,243,506,5,193,2025-03-16,Digital Banking Support,Medium,48,60.0,True,Resolved,Mobile App
319,SR-00000319,5611,11503,1,36,2024-07-12,Account Maintenance,Medium,48,40.2,False,Escalated,Phone
320,SR-00000320,5342,10963,5,199,2025-09-12,Mortgage Inquiry,High,24,21.0,False,Resolved,Phone
321,SR-00000321,5938,12208,5,192,2024-03-19,Card Replacement,Low,72,35.1,False,Escalated,Mobile App
322,SR-00000322,3775,7712,2,46,2025-07-11,Complaint,Low,72,68.7,False,Resolved,Mobile App
323,SR-00000323,4898,10044,2,68,2023-09-20,Digital Banking Support,High,24,18.6,False,Open,Phone
324,SR-00000324,3986,8154,3,100,2024-03-31,Complaint,Low,72,81.2,True,Resolved,Online Banking
325,SR-00000325,5107,10483,1,11,2024-09-14,Account Maintenance,Low,72,69.7,False,Resolved,Mobile App
326,SR-00000326,731,1508,4,156,2023-01-24,Digital Banking Support,Urgent,8,13.3,True,Open,Online Banking
327,SR-00000327,3804,7775,6,213,2023-07-27,Digital Banking Support,Low,72,47.4,False,Resolved,Phone
328,SR-00000328,1109,2280,1,44,2025-03-30,Account Maintenance,Urgent,8,6.7,False,Open,Online Banking
329,SR-00000329,2261,4620,5,203,2023-12-30,Investment Inquiry,Medium,48,32.0,False,Resolved,Branch
330,SR-00000330,6794,13939,1,29,2024-09-10,Digital Banking Support,Low,72,42.8,False,Resolved,Branch
331,SR-00000331,1301,2692,5,196,2024-10-25,Dispute,High,24,10.7,False,Resolved,Branch
332,SR-00000332,6414,13175,3,92,2024-06-02,Investment Inquiry,Low,72,82.1,True,Resolved,Mobile App
333,SR-00000333,2731,5567,5,193,2023-04-02,Investment Inquiry,Medium,48,68.0,True,Closed Without Resolution,Email
334,SR-00000334,4530,9282,6,216,2025-10-01,Dispute,Medium,48,58.5,True,Resolved,Mobile App
335,SR-00000335,5718,11718,2,85,2023-04-01,Account Maintenance,High,24,18.7,False,Resolved,Mobile App
336,SR-00000336,2605,5304,2,46,2023-08-07,Complaint,Low,72,33.8,False,Escalated,Branch
337,SR-00000337,749,1548,2,67,2024-09-12,Mortgage Inquiry,High,24,13.2,False,Open,Phone
338,SR-00000338,1113,2287,2,72,2025-12-06,Account Maintenance,Medium,48,43.0,False,Open,Online Banking
339,SR-00000339,5154,10585,3,119,2024-03-21,Account Maintenance,Medium,48,45.4,False,Resolved,Branch
340,SR-00000340,397,827,5,175,2024-01-15,Mortgage Inquiry,Medium,48,17.9,False,Resolved,Mobile App
341,SR-00000341,6777,13902,1,18,2024-08-31,Mortgage Inquiry,Medium,48,16.3,False,Resolved,Mobile App
342,SR-00000342,1744,3562,1,20,2023-03-11,Account Maintenance,Low,72,29.3,False,Escalated,Mobile App
343,SR-00000343,2252,4603,2,72,2024-05-13,Mortgage Inquiry,High,24,11.7,False,Closed Without Resolution,Online Banking
344,SR-00000344,2114,4323,2,49,2023-04-13,Digital Banking Support,Low,72,42.1,False,Resolved,Mobile App
345,SR-00000345,1093,2249,3,129,2023-02-05,Dispute,Low,72,111.3,True,Resolved,Mobile App
346,SR-00000346,6218,12789,5,186,2024-08-14,Mortgage Inquiry,Medium,48,22.9,False,Resolved,Mobile App
347,SR-00000347,1835,3759,2,86,2024-02-03,Digital Banking Support,Low,72,143.5,True,Resolved,Branch
348,SR-00000348,3846,7869,6,224,2024-09-13,Fraud Support,Low,72,179.6,True,Resolved,Mobile App
349,SR-00000349,5635,11552,1,24,2025-07-08,Digital Banking Support,Medium,48,34.7,False,Resolved,Phone
350,SR-00000350,5664,11609,1,19,2024-03-28,Account Maintenance,Medium,48,18.6,False,Resolved,Online Banking
351,SR-00000351,393,819,4,151,2024-01-23,Dispute,Low,72,112.0,True,Open,Branch
352,SR-00000352,6622,13607,3,94,2025-08-28,Digital Banking Support,Low,72,34.6,False,Resolved,Mobile App
353,SR-00000353,4108,8408,6,213,2025-01-22,Card Replacement,Medium,48,75.9,True,Resolved,Online Banking
354,SR-00000354,891,1834,6,210,2024-06-12,Fraud Support,Low,72,24.4,False,Resolved,Online Banking
355,SR-00000355,2859,5824,1,22,2025-01-09,Account Maintenance,Medium,48,23.2,False,Resolved,Online Banking
356,SR-00000356,4908,10061,3,120,2023-01-11,Mortgage Inquiry,Medium,48,210.0,True,Resolved,Email
357,SR-00000357,3122,6376,4,159,2024-11-08,Dispute,Low,72,172.4,True,Resolved,Mobile App
358,SR-00000358,1114,2290,5,191,2025-03-04,Dispute,High,24,19.2,False,Resolved,Email
359,SR-00000359,3096,6322,5,200,2023-05-25,Account Maintenance,Low,72,98.1,True,Resolved,Branch
360,SR-00000360,1000,2045,6,211,2024-09-17,Account Maintenance,High,24,6.6,False,Resolved,Mobile App
361,SR-00000361,6667,13697,1,33,2025-10-10,Complaint,Low,72,102.1,True,Escalated,Mobile App
362,SR-00000362,1721,3518,4,154,2025-02-19,Fraud Support,Medium,48,31.7,False,Resolved,Email
363,SR-00000363,1639,3351,6,209,2025-05-10,Dispute,Low,72,19.2,False,Resolved,Branch
364,SR-00000364,5022,10298,5,203,2025-11-12,Digital Banking Support,Medium,48,59.2,True,Resolved,Phone
365,SR-00000365,3407,6956,4,153,2023-10-24,Dispute,Medium,48,39.5,False,Resolved,Phone
366,SR-00000366,1665,3393,2,46,2023-04-11,Dispute,Medium,48,115.0,True,Open,Mobile App
367,SR-00000367,1522,3106,2,54,2024-04-05,Dispute,Medium,48,12.8,False,Resolved,Phone
368,SR-00000368,5963,12264,5,201,2025-03-24,Account Maintenance,Low,72,107.1,True,Resolved,Mobile App
369,SR-00000369,2078,4248,1,34,2024-03-15,Digital Banking Support,Medium,48,124.1,True,Closed Without Resolution,Mobile App
370,SR-00000370,373,780,4,169,2023-01-11,Dispute,Low,72,56.6,False,Closed Without Resolution,Online Banking
371,SR-00000371,1149,2361,1,6,2023-03-27,Account Maintenance,Low,72,75.8,True,Resolved,Online Banking
372,SR-00000372,603,1247,5,181,2024-11-11,Card Replacement,Low,72,18.0,False,Resolved,Branch
373,SR-00000373,6511,13375,3,93,2025-09-23,Investment Inquiry,Medium,48,121.6,True,Resolved,Phone
374,SR-00000374,4378,8955,3,96,2024-11-30,Complaint,Low,72,25.9,False,Resolved,Branch
375,SR-00000375,209,435,2,58,2025-05-29,Account Maintenance,High,24,19.5,False,Resolved,Mobile App
376,SR-00000376,5300,10882,5,208,2025-10-20,Mortgage Inquiry,High,24,16.1,False,Resolved,Online Banking
377,SR-00000377,6605,13572,6,215,2024-06-26,Fraud Support,Medium,48,11.5,False,Resolved,Mobile App
378,SR-00000378,6945,14255,2,77,2024-07-29,Mortgage Inquiry,Medium,48,49.3,True,Resolved,Email
379,SR-00000379,1622,3321,1,44,2025-12-26,Card Replacement,Medium,48,13.4,False,Resolved,Phone
380,SR-00000380,1040,2133,4,162,2023-07-04,Mortgage Inquiry,Medium,48,107.6,True,Resolved,Branch
381,SR-00000381,3116,6364,6,225,2023-09-01,Account Maintenance,Low,72,31.1,False,Resolved,Phone
382,SR-00000382,3976,8137,3,110,2023-10-18,Dispute,Medium,48,73.3,True,Resolved,Mobile App
383,SR-00000383,6842,14035,1,33,2025-07-27,Mortgage Inquiry,Low,72,41.4,False,Resolved,Branch
384,SR-00000384,343,721,1,32,2024-12-18,Complaint,Medium,48,8.4,False,Resolved,Branch
385,SR-00000385,1476,3022,4,149,2023-07-22,Dispute,Medium,48,32.3,False,Resolved,Phone
386,SR-00000386,1829,3747,3,104,2024-01-16,Investment Inquiry,Medium,48,112.8,True,Resolved,Online Banking
387,SR-00000387,2642,5382,2,85,2024-09-14,Account Maintenance,Medium,48,53.0,True,Resolved,Online Banking
388,SR-00000388,1875,3843,6,218,2025-09-02,Complaint,High,24,17.3,False,Resolved,Phone
389,SR-00000389,6219,12790,1,18,2025-07-31,Investment Inquiry,Low,72,22.0,False,Resolved,Branch
390,SR-00000390,5352,10986,5,173,2025-04-08,Fraud Support,Medium,48,18.5,False,Escalated,Phone
391,SR-00000391,6544,13448,2,66,2025-06-17,Complaint,Medium,48,10.3,False,Resolved,Branch
392,SR-00000392,2167,4434,6,226,2025-02-20,Account Maintenance,Medium,48,60.2,True,Resolved,Mobile App
393,SR-00000393,4985,10226,2,79,2024-11-20,Account Maintenance,Low,72,42.2,False,Open,Online Banking
394,SR-00000394,1623,3322,5,196,2025-12-23,Complaint,Medium,48,51.1,True,Resolved,Branch
395,SR-00000395,564,1152,4,131,2023-11-11,Digital Banking Support,Medium,48,118.8,True,Resolved,Mobile App
396,SR-00000396,1604,3280,5,187,2025-10-03,Digital Banking Support,High,24,7.6,False,Open,Mobile App
397,SR-00000397,174,360,2,68,2023-11-18,Dispute,High,24,29.0,True,Resolved,Email
398,SR-00000398,5505,11304,6,226,2025-01-11,Account Maintenance,Low,72,82.9,True,Resolved,Branch
399,SR-00000399,4126,8439,2,78,2024-06-12,Complaint,Low,72,53.6,False,Resolved,Online Banking
400,SR-00000400,529,1082,5,192,2023-04-10,Fraud Support,Low,72,25.2,False,Closed Without Resolution,Mobile App
401,SR-00000401,1436,2952,1,33,2023-03-11,Complaint,Low,72,163.4,True,Resolved,Branch
402,SR-00000402,541,1099,3,129,2023-02-21,Account Maintenance,High,24,11.6,False,Resolved,Mobile App
403,SR-00000403,771,1592,2,74,2023-10-10,Digital Banking Support,High,24,11.6,False,Resolved,Online Banking
404,SR-00000404,1898,3892,5,180,2025-03-30,Card Replacement,Low,72,67.8,False,Resolved,Online Banking
405,SR-00000405,2690,5481,5,177,2023-05-07,Mortgage Inquiry,Low,72,72.5,True,Resolved,Online Banking
406,SR-00000406,6254,12859,4,143,2024-02-05,Digital Banking Support,Medium,48,37.3,False,Resolved,Mobile App
407,SR-00000407,3087,6305,5,201,2024-07-03,Account Maintenance,Low,72,44.1,False,Resolved,Mobile App
408,SR-00000408,1382,2855,1,45,2025-01-16,Digital Banking Support,Medium,48,48.8,True,Resolved,Branch
409,SR-00000409,4083,8353,1,38,2024-09-22,Investment Inquiry,Low,72,52.7,False,Resolved,Phone
410,SR-00000410,5972,12282,5,186,2025-12-07,Digital Banking Support,Low,72,26.7,False,Resolved,Mobile App
411,SR-00000411,6358,13060,2,84,2023-08-12,Fraud Support,Medium,48,28.3,False,Resolved,Phone
412,SR-00000412,4941,10134,1,19,2024-11-14,Card Replacement,Low,72,98.3,True,Resolved,Online Banking
413,SR-00000413,4363,8921,5,172,2023-08-22,Account Maintenance,High,24,31.7,True,Resolved,Mobile App
414,SR-00000414,6656,13676,3,93,2023-03-27,Investment Inquiry,Low,72,30.8,False,Resolved,Online Banking
415,SR-00000415,4694,9616,1,24,2023-03-04,Investment Inquiry,Low,72,61.3,False,Resolved,Phone
416,SR-00000416,2651,5397,3,123,2025-10-02,Digital Banking Support,Medium,48,8.1,False,Resolved,Branch
417,SR-00000417,131,273,4,132,2024-10-18,Complaint,Urgent,8,7.1,False,Resolved,Phone
418,SR-00000418,3130,6390,3,118,2024-02-22,Account Maintenance,Low,72,43.1,False,Resolved,Phone
419,SR-00000419,472,971,4,142,2023-11-14,Fraud Support,Low,72,27.2,False,Resolved,Online Banking
420,SR-00000420,4476,9167,5,202,2024-03-14,Card Replacement,Low,72,52.8,False,Resolved,Phone
421,SR-00000421,1227,2521,5,203,2023-06-19,Account Maintenance,Medium,48,142.4,True,Resolved,Online Banking
422,SR-00000422,4539,9299,1,7,2023-04-22,Investment Inquiry,Medium,48,15.3,False,Open,Branch
423,SR-00000423,4442,9099,3,126,2024-12-25,Dispute,Medium,48,56.7,True,Open,Email
424,SR-00000424,4428,9062,3,91,2024-06-13,Digital Banking Support,Low,72,21.5,False,Resolved,Online Banking
425,SR-00000425,6280,12904,4,148,2025-12-11,Digital Banking Support,Low,72,125.5,True,Resolved,Branch
426,SR-00000426,4396,8993,4,139,2023-02-05,Investment Inquiry,Medium,48,89.6,True,Resolved,Branch
427,SR-00000427,4028,8239,1,8,2023-04-10,Mortgage Inquiry,Low,72,73.0,True,Resolved,Branch
428,SR-00000428,2795,5701,5,201,2024-11-03,Card Replacement,Low,72,112.7,True,Resolved,Online Banking
429,SR-00000429,6884,14128,4,140,2024-08-15,Mortgage Inquiry,Medium,48,49.3,True,Open,Email
430,SR-00000430,3611,7366,4,165,2025-08-11,Dispute,Medium,48,11.5,False,Resolved,Online Banking
431,SR-00000431,705,1447,3,107,2023-08-16,Digital Banking Support,Low,72,49.0,False,Resolved,Online Banking
432,SR-00000432,6467,13283,1,33,2023-11-12,Card Replacement,Medium,48,28.7,False,Open,Online Banking
433,SR-00000433,3239,6625,3,103,2025-10-28,Complaint,Medium,48,17.6,False,Resolved,Branch
434,SR-00000434,1596,3266,5,171,2023-09-02,Mortgage Inquiry,Low,72,78.4,True,Resolved,Branch
435,SR-00000435,1806,3696,2,67,2024-07-26,Account Maintenance,Medium,48,34.1,False,Resolved,Branch
436,SR-00000436,1752,3577,5,183,2025-10-28,Investment Inquiry,Low,72,25.3,False,Resolved,Branch
437,SR-00000437,2339,4772,1,22,2025-11-30,Investment Inquiry,Medium,48,27.3,False,Resolved,Phone
438,SR-00000438,1347,2781,1,45,2025-04-04,Account Maintenance,High,24,71.0,True,Resolved,Branch
439,SR-00000439,5584,11458,5,199,2024-12-16,Digital Banking Support,Low,72,34.1,False,Escalated,Mobile App
440,SR-00000440,5237,10750,6,224,2023-12-02,Card Replacement,Low,72,48.3,False,Resolved,Mobile App
441,SR-00000441,6099,12540,3,121,2023-01-19,Mortgage Inquiry,Medium,48,23.9,False,Open,Branch
442,SR-00000442,3354,6850,1,20,2024-01-11,Digital Banking Support,Low,72,213.4,True,Resolved,Branch
443,SR-00000443,4502,9216,4,156,2024-12-31,Fraud Support,Medium,48,11.8,False,Open,Mobile App
444,SR-00000444,4358,8911,3,92,2024-06-17,Investment Inquiry,Medium,48,37.8,False,Resolved,Phone
445,SR-00000445,3147,6427,1,21,2025-04-09,Complaint,Low,72,164.7,True,Resolved,Email
446,SR-00000446,6481,13314,1,2,2025-11-22,Dispute,High,24,32.6,True,Resolved,Branch
447,SR-00000447,2643,5383,2,71,2024-09-06,Account Maintenance,High,24,7.0,False,Resolved,Online Banking
448,SR-00000448,2256,4611,3,97,2023-08-03,Card Replacement,Medium,48,21.4,False,Resolved,Phone
449,SR-00000449,3971,8129,1,44,2025-05-20,Account Maintenance,Medium,48,17.4,False,Open,Online Banking
450,SR-00000450,6041,12421,5,200,2023-08-15,Mortgage Inquiry,Medium,48,16.7,False,Resolved,Mobile App
451,SR-00000451,2061,4219,2,47,2025-11-02,Digital Banking Support,Low,72,66.5,False,Resolved,Online Banking
452,SR-00000452,6149,12649,6,223,2025-12-16,Account Maintenance,Medium,48,12.1,False,Resolved,Mobile App
453,SR-00000453,5022,10298,5,203,2023-09-20,Investment Inquiry,Medium,48,182.7,True,Resolved,Branch
454,SR-00000454,1874,3841,2,53,2025-01-15,Digital Banking Support,Medium,48,72.1,True,Resolved,Online Banking
455,SR-00000455,4971,10199,4,132,2024-12-17,Digital Banking Support,Low,72,181.6,True,Escalated,Online Banking
456,SR-00000456,6487,13327,5,176,2025-04-08,Complaint,Low,72,101.9,True,Resolved,Phone
457,SR-00000457,1037,2122,2,55,2025-09-26,Digital Banking Support,Medium,48,59.0,True,Resolved,Email
458,SR-00000458,1748,3569,5,190,2025-03-03,Investment Inquiry,Medium,48,67.4,True,Resolved,Phone
459,SR-00000459,3120,6371,4,170,2025-06-06,Card Replacement,Medium,48,47.7,False,Resolved,Email
