target_id,branch_id,institution_id,date_key,month_end_date,deposit_balance_target,loan_originations_target,new_accounts_target,service_sla_target
400,17,1,20250430,2025-04-30,1449994.85,1395982.2,53,0.88
401,17,1,20250531,2025-05-31,2219494.06,1142779.54,56,0.88
402,17,1,20250630,2025-06-30,1276790.29,1846228.84,53,0.88
403,17,1,20250731,2025-07-31,3457217.21,671919.55,52,0.88
404,17,1,20250831,2025-08-31,1042399.34,1225563.21,28,0.88
405,17,1,20250930,2025-09-30,2039588.26,795594.49,42,0.88
406,17,1,20251031,2025-10-31,2782959.93,823800.28,35,0.88
407,17,1,20251130,2025-11-30,1544792.61,709399.26,36,0.88
408,17,1,20251231,2025-12-31,2806754.45,523357.41,41,0.88
409,18,1,20240131,2024-01-31,1934181.1,1480414.18,21,0.88
410,18,1,20240229,2024-02-29,1914910.61,980208.31,20,0.88
411,18,1,20240331,2024-03-31,1895838.67,1078609.54,64,0.88
412,18,1,20240430,2024-04-30,2351052.17,684658.1,48,0.88
413,18,1,20240531,2024-05-31,3168402.55,1686137.5,36,0.88
414,18,1,20240630,2024-06-30,1651833.48,863568.7,13,0.88
415,18,1,20240731,2024-07-31,2352290.11,526817.02,44,0.88
416,18,1,20240831,2024-08-31,1348807.32,1109851.83,43,0.88
417,18,1,20240930,2024-09-30,980595.58,1210375.3,42,0.88
418,18,1,20241031,2024-10-31,2711686.72,1275030.88,61,0.88
419,18,1,20241130,2024-11-30,1840458.11,1091251.9,37,0.88
420,18,1,20241231,2024-12-31,1988308.24,1747990.63,32,0.88
421,18,1,20250131,2025-01-31,3534417.41,1487967.07,64,0.88
422,18,1,20250228,2025-02-28,2372758.9,862311.25,82,0.88
423,18,1,20250331,2025-03-31,2316428.06,988306.13,52,0.88
424,18,1,20250430,2025-04-30,1367755.35,1072629.97,34,0.88
425,18,1,20250531,2025-05-31,3086238.71,1059204.11,33,0.88
426,18,1,20250630,2025-06-30,1979896.17,1102167.7,60,0.88
427,18,1,20250731,2025-07-31,1378972.53,826216.68,23,0.88
428,18,1,20250831,2025-08-31,2798747.88,997362.22,42,0.88
429,18,1,20250930,2025-09-30,2617145.67,899300.97,52,0.88
430,18,1,20251031,2025-10-31,2807458.05,1074841.8,47,0.88
431,18,1,20251130,2025-11-30,1227684.76,1151929.43,60,0.88
432,18,1,20251231,2025-12-31,3123352.81,1173338.84,16,0.88
433,19,1,20240131,2024-01-31,1394548.45,1453954.98,8,0.88
434,19,1,20240229,2024-02-29,3037135.95,1190952.91,77,0.88
435,19,1,20240331,2024-03-31,2227215.51,735872.24,20,0.88
436,19,1,20240430,2024-04-30,2180135.09,752670.22,26,0.88
437,19,1,20240531,2024-05-31,2735377.5,1170373.05,57,0.88
438,19,1,20240630,2024-06-30,3116936.1,854986.94,20,0.88
439,19,1,20240731,2024-07-31,3029584.57,1410157.29,30,0.88
440,19,1,20240831,2024-08-31,1688128.91,1292224.32,22,0.88
441,19,1,20240930,2024-09-30,2873507.68,969406.05,34,0.88
442,19,1,20241031,2024-10-31,3389937.88,1077536.83,57,0.88
443,19,1,20241130,2024-11-30,2677032.16,1147459.42,40,0.88
444,19,1,20241231,2024-12-31,1956881.65,1249081.67,44,0.88
445,19,1,20250131,2025-01-31,2231029.09,1066354.28,64,0.88
446,19,1,20250228,2025-02-28,2670052.35,1299084.22,40,0.88
447,19,1,20250331,2025-03-31,2871942.58,1666708.18,73,0.88
448,19,1,20250430,2025-04-30,1883154.01,1166607.16,32,0.88
449,19,1,20250531,2025-05-31,1006610.95,1550401.45,56,0.88
450,19,1,20250630,2025-06-30,1677455.94,1759467.76,42,0.88
451,19,1,20250731,2025-07-31,3538158.31,1151449.59,74,0.88
452,19,1,20250831,2025-08-31,2548046.23,1606575.01,41,0.88
453,19,1,20250930,2025-09-30,2949768.48,539319.92,42,0.88
454,19,1,20251031,2025-10-31,2004738.14,1182392.01,50,0.88
455,19,1,20251130,2025-11-30,2476855.41,709501.41,20,0.88
456,19,1,20251231,2025-12-31,1455977.37,1355576.3,49,0.88
457,20,1,20240131,2024-01-31,2034287.27,1614785.73,49,0.88
458,20,1,20240229,2024-02-29,2410224.3,1737206.27,43,0.88
459,20,1,20240331,2024-03-31,3630112.2,1661569.98,32,0.88
460,20,1,20240430,2024-04-30,2930354.77,1226768.58,38,0.88
461,20,1,20240531,2024-05-31,2541625.2,654395.57,77,0.88
462,20,1,20240630,2024-06-30,2399637.84,653209.34,56,0.88
463,20,1,20240731,2024-07-31,3712555.88,1112884.47,60,0.88
464,20,1,20240831,2024-08-31,2726545.44,1559454.31,58,0.88
465,20,1,20240930,2024-09-30,2775180.95,2081186.93,47,0.88
466,20,1,20241031,2024-10-31,3525117.96,672402.44,59,0.88
467,20,1,20241130,2024-11-30,2316085.18,1201792.65,63,0.88
468,20,1,20241231,2024-12-31,2201842.53,692452.72,77,0.88
469,20,1,20250131,2025-01-31,2539508.97,870552.98,35,0.88
470,20,1,20250228,2025-02-28,2101286.8,1407461.57,36,0.88
471,20,1,20250331,2025-03-31,3130440.39,956691.02,49,0.88
472,20,1,20250430,2025-04-30,2990850.89,932046.22,85,0.88
473,20,1,20250531,2025-05-31,2076980.37,1329458.95,47,0.88
474,20,1,20250630,2025-06-30,3149499.09,1601486.8,84,0.88
475,20,1,20250731,2025-07-31,1330236.7,1184499.61,47,0.88
476,20,1,20250831,2025-08-31,3076634.54,1423868.2,66,0.88
477,20,1,20250930,2025-09-30,1465049.64,1419412.84,23,0.88
478,20,1,20251031,2025-10-31,1400577.85,370000.83,48,0.88
479,20,1,20251130,2025-11-30,3190564.62,1046123.55,54,0.88
480,20,1,20251231,2025-12-31,3196492.1,1089601.13,54,0.88
481,21,1,20240131,2024-01-31,2990808.34,967225.03,62,0.88
482,21,1,20240229,2024-02-29,799255.9,605274.19,32,0.88
483,21,1,20240331,2024-03-31,1803776.95,946581.54,42,0.88
484,21,1,20240430,2024-04-30,2189960.7,1247480.6,45,0.88
485,21,1,20240531,2024-05-31,2823052.02,1143120.75,32,0.88
486,21,1,20240630,2024-06-30,2097617.45,1462607.56,60,0.88
487,21,1,20240731,2024-07-31,2305197.73,1224053.84,28,0.88
488,21,1,20240831,2024-08-31,3891515.87,1801717.6,46,0.88
489,21,1,20240930,2024-09-30,1951880.1,807841.82,35,0.88
490,21,1,20241031,2024-10-31,1141135.38,1626863.08,42,0.88
491,21,1,20241130,2024-11-30,3252972.37,955627.19,41,0.88
492,21,1,20241231,2024-12-31,3612879.51,801582.13,48,0.88
493,21,1,20250131,2025-01-31,2785339.51,981540.0,51,0.88
494,21,1,20250228,2025-02-28,2779638.73,1215159.45,16,0.88
495,21,1,20250331,2025-03-31,1789163.06,745693.68,41,0.88
496,21,1,20250430,2025-04-30,2468916.29,1334221.06,14,0.88
497,21,1,20250531,2025-05-31,2543433.74,1579608.09,23,0.88
498,21,1,20250630,2025-06-30,2361865.43,1253144.33,72,0.88
499,21,1,20250731,2025-07-31,1902508.34,993004.03,35,0.88
500,21,1,20250831,2025-08-31,2241644.83,1414181.6,27,0.88
501,21,1,20250930,2025-09-30,3332000.02,1193058.06,41,0.88
502,21,1,20251031,2025-10-31,1627487.7,1684657.8,49,0.88
503,21,1,20251130,2025-11-30,1698372.33,1061310.49,49,0.88
504,21,1,20251231,2025-12-31,1612750.2,1040696.33,64,0.88
505,22,1,20240131,2024-01-31,3466812.15,1223118.24,43,0.88
506,22,1,20240229,2024-02-29,1763093.28,1410272.36,47,0.88
507,22,1,20240331,2024-03-31,2655805.76,867541.57,23,0.88
508,22,1,20240430,2024-04-30,3015668.41,1449036.47,34,0.88
509,22,1,20240531,2024-05-31,2734476.5,1397853.41,39,0.88
510,22,1,20240630,2024-06-30,2546998.41,1865784.11,33,0.88
511,22,1,20240731,2024-07-31,2630586.76,1292094.17,54,0.88
512,22,1,20240831,2024-08-31,3006212.31,1179588.0,67,0.88
513,22,1,20240930,2024-09-30,3807897.96,1051640.19,17,0.88
514,22,1,20241031,2024-10-31,1980091.89,858605.29,32,0.88
515,22,1,20241130,2024-11-30,1959798.42,1684821.15,46,0.88
516,22,1,20241231,2024-12-31,2609618.9,1120921.62,51,0.88
517,22,1,20250131,2025-01-31,1859970.53,1080152.32,34,0.88
518,22,1,20250228,2025-02-28,2392875.12,1749896.11,40,0.88
519,22,1,20250331,2025-03-31,2569448.19,1631302.72,50,0.88
520,22,1,20250430,2025-04-30,2762555.97,1044505.01,12,0.88
521,22,1,20250531,2025-05-31,3247501.99,1158283.15,45,0.88
522,22,1,20250630,2025-06-30,1307957.3,1118508.78,55,0.88
523,22,1,20250731,2025-07-31,3118741.03,1268703.51,40,0.88
524,22,1,20250831,2025-08-31,2488252.96,792643.99,43,0.88
525,22,1,20250930,2025-09-30,2378259.97,1876218.27,49,0.88
526,22,1,20251031,2025-10-31,3008955.39,668401.58,17,0.88
527,22,1,20251130,2025-11-30,4192740.48,1710253.56,48,0.88
528,22,1,20251231,2025-12-31,3535321.73,1005030.08,54,0.88
529,23,1,20240131,2024-01-31,3296886.5,1217406.64,22,0.88
530,23,1,20240229,2024-02-29,1765584.37,972041.83,69,0.88
531,23,1,20240331,2024-03-31,3612930.51,1208173.97,50,0.88
532,23,1,20240430,2024-04-30,2831766.77,1618107.21,43,0.88
533,23,1,20240531,2024-05-31,1908606.11,1463803.57,65,0.88
534,23,1,20240630,2024-06-30,3408139.53,1047072.13,52,0.88
535,23,1,20240731,2024-07-31,2428489.57,1092157.07,35,0.88
536,23,1,20240831,2024-08-31,2436883.87,1264368.22,32,0.88
537,23,1,20240930,2024-09-30,1817274.88,1114809.51,25,0.88
538,23,1,20241031,2024-10-31,721717.07,1494534.51,49,0.88
539,23,1,20241130,2024-11-30,2789307.6,1052594.11,48,0.88
540,23,1,20241231,2024-12-31,3416798.21,1169692.54,34,0.88
541,23,1,20250131,2025-01-31,2355078.81,1160320.31,47,0.88
542,23,1,20250228,2025-02-28,2063882.31,1423313.06,40,0.88
543,23,1,20250331,2025-03-31,2126489.23,1648012.11,40,0.88
544,23,1,20250430,2025-04-30,2860000.96,1516381.68,36,0.88
545,23,1,20250531,2025-05-31,1966992.12,1392023.57,43,0.88
546,23,1,20250630,2025-06-30,1284196.77,1359293.51,35,0.88
547,23,1,20250731,2025-07-31,2137655.52,1369546.9,35,0.88
548,23,1,20250831,2025-08-31,1723624.95,1542990.09,56,0.88
549,23,1,20250930,2025-09-30,1991375.03,337215.77,44,0.88
550,23,1,20251031,2025-10-31,1755701.56,1369725.15,29,0.88
551,23,1,20251130,2025-11-30,2389694.92,1082922.71,50,0.88
552,23,1,20251231,2025-12-31,2134585.8,838310.74,56,0.88
553,24,1,20240131,2024-01-31,3013165.75,1359482.64,57,0.88
554,24,1,20240229,2024-02-29,2875321.7,1293929.58,55,0.88
555,24,1,20240331,2024-03-31,2195783.76,1551574.89,16,0.88
556,24,1,20240430,2024-04-30,3783195.31,1123121.18,81,0.88
557,24,1,20240531,2024-05-31,2057628.85,1467581.5,74,0.88
558,24,1,20240630,2024-06-30,1089254.76,1403192.65,66,0.88
559,24,1,20240731,2024-07-31,3432214.93,409299.49,18,0.88
560,24,1,20240831,2024-08-31,2493936.85,721614.94,46,0.88
561,24,1,20240930,2024-09-30,2003773.57,411818.61,66,0.88
562,24,1,20241031,2024-10-31,2256099.3,1361962.02,42,0.88
563,24,1,20241130,2024-11-30,1517159.14,732970.5,54,0.88
564,24,1,20241231,2024-12-31,3260556.46,889010.74,58,0.88
565,24,1,20250131,2025-01-31,1554216.26,877536.79,49,0.88
566,24,1,20250228,2025-02-28,1659419.19,380295.21,41,0.88
567,24,1,20250331,2025-03-31,2667698.31,664263.0,44,0.88
568,24,1,20250430,2025-04-30,2260026.24,1250280.71,19,0.88
569,24,1,20250531,2025-05-31,1700767.41,426455.45,37,0.88
570,24,1,20250630,2025-06-30,1769789.99,511244.18,27,0.88
571,24,1,20250731,2025-07-31,3405989.36,738054.57,82,0.88
572,24,1,20250831,2025-08-31,2080811.88,1643733.88,27,0.88
573,24,1,20250930,2025-09-30,3691606.22,951210.76,26,0.88
574,24,1,20251031,2025-10-31,2601435.68,1620308.89,33,0.88
575,24,1,20251130,2025-11-30,1567004.12,1784992.73,15,0.88
576,24,1,20251231,2025-12-31,3099677.87,1692162.53,28,0.88
577,25,1,20240131,2024-01-31,2167197.4,1360990.39,26,0.88
578,25,1,20240229,2024-02-29,2135823.22,1087498.91,27,0.88
579,25,1,20240331,2024-03-31,2978950.12,1549784.38,42,0.88
580,25,1,20240430,2024-04-30,2200875.32,1121323.23,45,0.88
581,25,1,20240531,2024-05-31,1429339.87,390851.6,46,0.88
582,25,1,20240630,2024-06-30,1999058.94,1079296.09,18,0.88
583,25,1,20240731,2024-07-31,2443446.35,918616.83,56,0.88
584,25,1,20240831,2024-08-31,3004670.49,1006149.96,78,0.88
585,25,1,20240930,2024-09-30,2909883.51,1075796.2,34,0.88
586,25,1,20241031,2024-10-31,2193101.21,1681403.62,51,0.88
587,25,1,20241130,2024-11-30,3461347.14,1468944.82,23,0.88
588,25,1,20241231,2024-12-31,2175193.32,1486034.52,15,0.88
589,25,1,20250131,2025-01-31,2157139.12,1266184.72,30,0.88
590,25,1,20250228,2025-02-28,3379443.28,1583642.13,56,0.88
591,25,1,20250331,2025-03-31,3656161.88,1865809.87,22,0.88
592,25,1,20250430,2025-04-30,3120556.68,970842.6,32,0.88
593,25,1,20250531,2025-05-31,1778567.14,999321.71,40,0.88
594,25,1,20250630,2025-06-30,3169887.96,1635316.08,60,0.88
595,25,1,20250731,2025-07-31,2922542.79,1090011.17,43,0.88
596,25,1,20250831,2025-08-31,1828558.24,1511577.58,60,0.88
597,25,1,20250930,2025-09-30,1585840.65,123172.94,34,0.88
598,25,1,20251031,2025-10-31,3870162.63,1767968.59,59,0.88
599,25,1,20251130,2025-11-30,2140644.93,740898.44,28,0.88
600,25,1,20251231,2025-12-31,3745550.01,755302.57,44,0.88
601,26,1,20240131,2024-01-31,1861992.28,1101196.17,34,0.88
602,26,1,20240229,2024-02-29,3597090.51,1392798.33,71,0.88
603,26,1,20240331,2024-03-31,3494737.87,1168502.78,50,0.88
604,26,1,20240430,2024-04-30,4025693.03,1733733.54,43,0.88
605,26,1,20240531,2024-05-31,2136789.03,1469873.13,64,0.88
606,26,1,20240630,2024-06-30,2379127.64,1037377.26,38,0.88
607,26,1,20240731,2024-07-31,2866687.14,1673972.62,42,0.88
608,26,1,20240831,2024-08-31,1360751.81,1246354.68,55,0.88
609,26,1,20240930,2024-09-30,2191673.38,1165261.31,28,0.88
610,26,1,20241031,2024-10-31,2526385.87,937655.84,20,0.88
611,26,1,20241130,2024-11-30,3181640.65,1137558.75,50,0.88
612,26,1,20241231,2024-12-31,3026642.38,1150770.59,38,0.88
613,26,1,20250131,2025-01-31,719766.15,1297675.41,52,0.88
614,26,1,20250228,2025-02-28,3105866.34,1267569.04,32,0.88
615,26,1,20250331,2025-03-31,1676954.66,1250430.64,39,0.88
616,26,1,20250430,2025-04-30,1630705.66,934167.18,26,0.88
617,26,1,20250531,2025-05-31,2681821.2,800069.09,57,0.88
618,26,1,20250630,2025-06-30,2019881.52,1169732.15,55,0.88
619,26,1,20250731,2025-07-31,2184573.75,1263055.2,24,0.88
620,26,1,20250831,2025-08-31,3510952.73,1516542.42,67,0.88
621,26,1,20250930,2025-09-30,1938371.15,1613339.41,37,0.88
622,26,1,20251031,2025-10-31,2853683.35,1727387.31,49,0.88
623,26,1,20251130,2025-11-30,1544628.85,1553098.72,40,0.88
624,26,1,20251231,2025-12-31,3043426.04,685369.24,31,0.88
625,27,1,20240131,2024-01-31,2395101.17,1008760.84,95,0.88
626,27,1,20240229,2024-02-29,3039937.93,702165.94,38,0.88
627,27,1,20240331,2024-03-31,2759521.57,964315.98,62,0.88
628,27,1,20240430,2024-04-30,2538200.14,1522389.77,52,0.88
629,27,1,20240531,2024-05-31,2272760.94,1042940.38,53,0.88
630,27,1,20240630,2024-06-30,3003815.16,1217617.98,59,0.88
631,27,1,20240731,2024-07-31,1866011.45,1270941.8,44,0.88
632,27,1,20240831,2024-08-31,1800947.47,1333272.73,5,0.88
633,27,1,20240930,2024-09-30,829733.67,1710173.89,57,0.88
634,27,1,20241031,2024-10-31,1597780.54,473851.26,56,0.88
635,27,1,20241130,2024-11-30,2775424.79,1592416.83,55,0.88
636,27,1,20241231,2024-12-31,2199138.98,1448383.73,26,0.88
637,27,1,20250131,2025-01-31,2063739.09,1301468.85,19,0.88
638,27,1,20250228,2025-02-28,4221538.13,340540.91,88,0.88
639,27,1,20250331,2025-03-31,2794700.4,1899418.72,41,0.88
640,27,1,20250430,2025-04-30,1053914.94,1302778.79,55,0.88
641,27,1,20250531,2025-05-31,2069244.59,1742133.78,65,0.88
642,27,1,20250630,2025-06-30,2686281.46,783455.4,40,0.88
643,27,1,20250731,2025-07-31,3540588.13,1212447.56,71,0.88
644,27,1,20250831,2025-08-31,2838694.72,1784638.28,41,0.88
645,27,1,20250930,2025-09-30,3246716.01,1724260.59,32,0.88
646,27,1,20251031,2025-10-31,2990038.38,1152238.0,51,0.88
647,27,1,20251130,2025-11-30,2556267.49,1228327.45,48,0.88
648,27,1,20251231,2025-12-31,4301608.49,524681.76,47,0.88
649,28,1,20240131,2024-01-31,1714739.93,1149876.35,30,0.88
650,28,1,20240229,2024-02-29,3804739.7,1130638.93,82,0.88
651,28,1,20240331,2024-03-31,3085729.48,1331568.61,46,0.88
652,28,1,20240430,2024-04-30,1925802.9,1475013.52,39,0.88
653,28,1,20240531,2024-05-31,3211462.25,1302191.18,54,0.88
654,28,1,20240630,2024-06-30,2599708.02,1761857.92,36,0.88
655,28,1,20240731,2024-07-31,2300217.43,1284000.08,23,0.88
656,28,1,20240831,2024-08-31,2968166.0,795283.2,37,0.88
657,28,1,20240930,2024-09-30,3848870.67,1396020.29,50,0.88
658,28,1,20241031,2024-10-31,3138496.56,793627.39,66,0.88
659,28,1,20241130,2024-11-30,1261988.45,1091757.65,39,0.88
660,28,1,20241231,2024-12-31,1992007.8,1673964.87,53,0.88
661,28,1,20250131,2025-01-31,2129156.16,1287503.18,54,0.88
662,28,1,20250228,2025-02-28,3081973.36,1678218.12,24,0.88
663,28,1,20250331,2025-03-31,2760825.96,1726856.64,48,0.88
664,28,1,20250430,2025-04-30,2211679.4,1177597.47,24,0.88
665,28,1,20250531,2025-05-31,2962895.49,2131547.46,51,0.88
666,28,1,20250630,2025-06-30,2673475.32,1261982.17,38,0.88
667,28,1,20250731,2025-07-31,3690870.77,1760806.87,35,0.88
668,28,1,20250831,2025-08-31,2757785.29,1276685.98,31,0.88
669,28,1,20250930,2025-09-30,2920953.86,1534182.21,28,0.88
670,28,1,20251031,2025-10-31,3653590.98,1529938.13,45,0.88
671,28,1,20251130,2025-11-30,2925175.89,823233.97,49,0.88
672,28,1,20251231,2025-12-31,1740579.21,1690975.85,32,0.88
673,29,1,20240131,2024-01-31,1846989.86,977996.06,19,0.88
674,29,1,20240229,2024-02-29,1481845.27,1023813.85,40,0.88
675,29,1,20240331,2024-03-31,1625487.16,1061136.06,33,0.88
676,29,1,20240430,2024-04-30,2924538.51,753540.48,57,0.88
677,29,1,20240531,2024-05-31,1247264.85,1095902.15,70,0.88
678,29,1,20240630,2024-06-30,2833124.85,1643909.48,19,0.88
679,29,1,20240731,2024-07-31,2520657.43,937114.65,31,0.88
680,29,1,20240831,2024-08-31,3736384.35,1794311.96,40,0.88
681,29,1,20240930,2024-09-30,2920533.63,1232917.56,47,0.88
682,29,1,20241031,2024-10-31,2708434.97,1345655.36,40,0.88
683,29,1,20241130,2024-11-30,2950827.43,1202762.81,20,0.88
684,29,1,20241231,2024-12-31,3415877.35,1022129.33,12,0.88
685,29,1,20250131,2025-01-31,2652933.67,1354218.07,34,0.88
686,29,1,20250228,2025-02-28,2464835.88,1080409.39,44,0.88
687,29,1,20250331,2025-03-31,2826428.49,755269.97,73,0.88
688,29,1,20250430,2025-04-30,3990553.73,1538782.69,23,0.88
689,29,1,20250531,2025-05-31,1630684.54,654216.28,78,0.88
690,29,1,20250630,2025-06-30,1987511.42,707983.88,45,0.88
691,29,1,20250731,2025-07-31,1880302.13,819688.42,56,0.88
692,29,1,20250831,2025-08-31,1857309.66,1393081.38,59,0.88
693,29,1,20250930,2025-09-30,2424091.71,1406458.4,52,0.88
694,29,1,20251031,2025-10-31,1522156.67,1241929.52,24,0.88
695,29,1,20251130,2025-11-30,2777294.83,1015986.79,45,0.88
696,29,1,20251231,2025-12-31,2558108.81,1590592.81,73,0.88
697,30,1,20240131,2024-01-31,2149393.32,1371227.26,52,0.88
698,30,1,20240229,2024-02-29,2849872.53,1403355.07,5,0.88
699,30,1,20240331,2024-03-31,3567337.11,1710026.59,56,0.88
700,30,1,20240430,2024-04-30,2473560.46,864227.81,32,0.88
701,30,1,20240531,2024-05-31,3654370.53,917891.96,36,0.88
702,30,1,20240630,2024-06-30,2610603.03,1285911.71,31,0.88
703,30,1,20240731,2024-07-31,3664884.21,2381124.52,63,0.88
704,30,1,20240831,2024-08-31,1754041.95,1008376.89,42,0.88
705,30,1,20240930,2024-09-30,3281116.58,1145794.86,25,0.88
706,30,1,20241031,2024-10-31,3845593.21,908104.81,41,0.88
707,30,1,20241130,2024-11-30,3385880.67,1769950.48,70,0.88
708,30,1,20241231,2024-12-31,2736642.56,1859404.64,5,0.88
709,30,1,20250131,2025-01-31,3599198.31,1289209.0,49,0.88
710,30,1,20250228,2025-02-28,2797493.88,697096.62,55,0.88
711,30,1,20250331,2025-03-31,1863331.94,1891685.96,22,0.88
712,30,1,20250430,2025-04-30,3043421.12,1071313.64,48,0.88
713,30,1,20250531,2025-05-31,2394406.95,1038606.7,42,0.88
714,30,1,20250630,2025-06-30,3242446.16,1370005.35,60,0.88
715,30,1,20250731,2025-07-31,2420669.92,1055503.39,45,0.88
716,30,1,20250831,2025-08-31,1722287.59,1603927.4,73,0.88
717,30,1,20250930,2025-09-30,2504756.91,1345462.4,41,0.88
718,30,1,20251031,2025-10-31,2809631.73,1174037.88,32,0.88
719,30,1,20251130,2025-11-30,2029901.49,473027.23,81,0.88
720,30,1,20251231,2025-12-31,3145491.9,761018.87,55,0.88
721,31,1,20240131,2024-01-31,1797629.82,1273929.01,24,0.88
722,31,1,20240229,2024-02-29,2644407.51,1407592.62,47,0.88
723,31,1,20240331,2024-03-31,2562239.81,1413204.98,59,0.88
724,31,1,20240430,2024-04-30,2854076.74,1658763.29,65,0.88
725,31,1,20240531,2024-05-31,3007279.55,508228.83,5,0.88
726,31,1,20240630,2024-06-30,1441797.7,913486.56,47,0.88
727,31,1,20240731,2024-07-31,2151713.96,1387009.29,40,0.88
728,31,1,20240831,2024-08-31,2038237.89,722258.67,20,0.88
729,31,1,20240930,2024-09-30,2171502.94,1221813.84,41,0.88
730,31,1,20241031,2024-10-31,2962307.47,1123087.58,34,0.88
731,31,1,20241130,2024-11-30,3270351.44,865054.76,39,0.88
732,31,1,20241231,2024-12-31,2631752.37,657564.58,48,0.88
733,31,1,20250131,2025-01-31,3315111.74,917839.52,52,0.88
734,31,1,20250228,2025-02-28,900982.19,1218307.87,69,0.88
735,31,1,20250331,2025-03-31,2543845.84,700488.09,9,0.88
736,31,1,20250430,2025-04-30,3292336.77,1536201.12,26,0.88
737,31,1,20250531,2025-05-31,3739585.48,1656798.93,6,0.88
738,31,1,20250630,2025-06-30,1715984.36,1759206.67,48,0.88
739,31,1,20250731,2025-07-31,1303572.81,1129993.36,33,0.88
740,31,1,20250831,2025-08-31,2433853.92,1424617.03,5,0.88
741,31,1,20250930,2025-09-30,3198874.36,1456113.71,72,0.88
742,31,1,20251031,2025-10-31,2021540.25,1439521.01,46,0.88
743,31,1,20251130,2025-11-30,2114614.36,973998.01,56,0.88
744,31,1,20251231,2025-12-31,3215054.03,930016.47,52,0.88
745,32,1,20240131,2024-01-31,4307331.62,1633606.22,24,0.88
746,32,1,20240229,2024-02-29,2407866.44,1213351.65,58,0.88
747,32,1,20240331,2024-03-31,2556396.58,1457559.49,48,0.88
748,32,1,20240430,2024-04-30,1857703.93,1386270.5,39,0.88
749,32,1,20240531,2024-05-31,2103996.72,651699.33,63,0.88
750,32,1,20240630,2024-06-30,2494424.22,1194430.44,55,0.88
751,32,1,20240731,2024-07-31,3655824.78,1528005.79,54,0.88
752,32,1,20240831,2024-08-31,3106102.17,1342267.84,41,0.88
753,32,1,20240930,2024-09-30,2492850.85,1507088.61,51,0.88
754,32,1,20241031,2024-10-31,2190858.1,1459611.88,52,0.88
755,32,1,20241130,2024-11-30,1811482.75,634579.99,50,0.88
756,32,1,20241231,2024-12-31,2438260.77,1470681.48,67,0.88
757,32,1,20250131,2025-01-31,2958089.99,1028531.34,60,0.88
758,32,1,20250228,2025-02-28,1900203.8,1438947.99,47,0.88
759,32,1,20250331,2025-03-31,3381377.62,1586646.59,61,0.88
760,32,1,20250430,2025-04-30,968732.33,1302090.46,52,0.88
761,32,1,20250531,2025-05-31,2022653.64,1446588.41,31,0.88
762,32,1,20250630,2025-06-30,3212780.13,801601.84,59,0.88
763,32,1,20250731,2025-07-31,2991505.39,965553.21,29,0.88
764,32,1,20250831,2025-08-31,2297987.05,1090270.67,57,0.88
765,32,1,20250930,2025-09-30,2136115.26,1457870.55,47,0.88
766,32,1,20251031,2025-10-31,1959500.32,1756425.27,69,0.88
767,32,1,20251130,2025-11-30,2698958.47,247986.1,37,0.88
768,32,1,20251231,2025-12-31,3677016.65,767047.57,68,0.88
769,33,1,20240131,2024-01-31,3207363.38,1439456.4,84,0.88
770,33,1,20240229,2024-02-29,2290430.99,738546.65,35,0.88
771,33,1,20240331,2024-03-31,2048450.2,956508.68,40,0.88
772,33,1,20240430,2024-04-30,981200.18,1373062.82,45,0.88
773,33,1,20240531,2024-05-31,3290014.27,1255462.13,26,0.88
