loan_payment_id,loan_id,account_id,customer_id,institution_id,date_key,due_date,paid_date,amount_due,amount_paid,days_late,principal_component,interest_component,payment_status
268,16,170,80,1,20231031,2023-10-31,2023-10-31,149.57,149.57,0,42.16,107.41,Paid
269,16,170,80,1,20231130,2023-11-30,2023-11-30,149.57,149.57,0,42.34,107.23,Paid
270,16,170,80,1,20231231,2023-12-31,2023-12-31,149.57,149.57,0,42.52,107.05,Paid
271,16,170,80,1,20240131,2024-01-31,2024-01-31,149.57,149.57,0,42.71,106.86,Paid
272,16,170,80,1,20240229,2024-02-29,2024-06-03,149.57,117.9,95,11.23,106.67,Paid
273,16,170,80,1,20240331,2024-03-31,2024-03-31,149.57,149.57,0,42.95,106.62,Paid
274,16,170,80,1,20240430,2024-04-30,2024-04-30,149.57,149.57,0,43.13,106.44,Paid
275,16,170,80,1,20240531,2024-05-31,2024-05-31,149.57,149.57,0,43.32,106.25,Paid
276,16,170,80,1,20240630,2024-06-30,2024-06-30,149.57,149.57,0,43.51,106.06,Paid
277,16,170,80,1,20240731,2024-07-31,2024-07-31,149.57,149.57,0,43.7,105.87,Paid
278,16,170,80,1,20240831,2024-08-31,2024-09-05,149.57,149.57,5,43.89,105.68,Paid
279,16,170,80,1,20240930,2024-09-30,2024-09-30,149.57,149.57,0,44.08,105.49,Paid
280,16,170,80,1,20241031,2024-10-31,2024-10-31,149.57,149.57,0,44.27,105.3,Paid
281,16,170,80,1,20241130,2024-11-30,2024-11-30,149.57,149.57,0,44.47,105.1,Paid
282,16,170,80,1,20241231,2024-12-31,2024-12-31,149.57,149.57,0,44.66,104.91,Paid
283,17,174,81,6,20251031,2025-10-31,2025-10-31,371.25,371.25,0,112.98,258.27,Paid
284,17,174,81,6,20251130,2025-11-30,2025-11-30,371.25,371.25,0,113.43,257.82,Paid
285,17,174,81,6,20251231,2025-12-31,2025-12-31,371.25,371.25,0,113.88,257.37,Paid
286,18,188,90,2,20230131,2023-01-31,2023-02-05,202.25,202.25,5,59.8,142.45,Paid
287,18,188,90,2,20230228,2023-02-28,2023-02-28,202.25,202.25,0,60.04,142.21,Paid
288,18,188,90,2,20230331,2023-03-31,2023-03-31,202.25,202.25,0,60.29,141.96,Paid
289,18,188,90,2,20230430,2023-04-30,2023-04-30,202.25,202.25,0,60.53,141.72,Paid
290,18,188,90,2,20230531,2023-05-31,2023-05-31,202.25,202.25,0,60.78,141.47,Paid
291,18,188,90,2,20230630,2023-06-30,2023-06-30,202.25,202.25,0,61.03,141.22,Paid
292,18,188,90,2,20230731,2023-07-31,2023-07-31,202.25,202.25,0,61.27,140.97,Paid
293,18,188,90,2,20230831,2023-08-31,2023-08-31,202.25,202.25,0,61.52,140.72,Paid
294,18,188,90,2,20230930,2023-09-30,2023-09-30,202.25,202.25,0,61.77,140.47,Paid
295,18,188,90,2,20231031,2023-10-31,2023-10-31,202.25,202.25,0,62.02,140.22,Paid
296,18,188,90,2,20231130,2023-11-30,2023-11-30,202.25,202.25,0,62.28,139.97,Paid
297,18,188,90,2,20231231,2023-12-31,2023-12-31,202.25,202.25,0,62.53,139.72,Paid
298,18,188,90,2,20240131,2024-01-31,2024-01-31,202.25,202.25,0,62.78,139.46,Paid
299,18,188,90,2,20240229,2024-02-29,2024-02-29,202.25,202.25,0,63.04,139.21,Paid
300,18,188,90,2,20240331,2024-03-31,2024-03-31,202.25,202.25,0,63.3,138.95,Paid
301,18,188,90,2,20240430,2024-04-30,2024-04-30,202.25,202.25,0,63.55,138.69,Paid
302,18,188,90,2,20240531,2024-05-31,2024-05-31,202.25,202.25,0,63.81,138.43,Paid
303,18,188,90,2,20240630,2024-06-30,2024-06-30,202.25,202.25,0,64.07,138.17,Paid
304,18,188,90,2,20240731,2024-07-31,2024-07-31,202.25,202.25,0,64.33,137.91,Paid
305,18,188,90,2,20240831,2024-08-31,2024-08-31,202.25,202.25,0,64.6,137.65,Paid
306,18,188,90,2,20240930,2024-09-30,2024-09-30,202.25,202.25,0,64.86,137.39,Paid
307,18,188,90,2,20241031,2024-10-31,2024-10-31,202.25,202.25,0,65.12,137.13,Paid
308,18,188,90,2,20241130,2024-11-30,2024-11-30,202.25,202.25,0,65.39,136.86,Paid
309,18,188,90,2,20241231,2024-12-31,2024-12-31,202.25,202.25,0,65.65,136.59,Paid
310,19,190,91,4,20251031,2025-10-31,2025-10-31,7200.74,7200.74,0,4687.1,2513.65,Paid
311,19,190,91,4,20251130,2025-11-30,2025-11-30,7200.74,7200.74,0,4720.76,2479.98,Paid
312,19,190,91,4,20251231,2025-12-31,2025-12-31,7200.74,7200.74,0,4754.66,2446.08,Paid
313,20,218,107,4,20230131,2023-01-31,2023-01-31,452.5,452.5,0,176.01,276.49,Paid
314,20,218,107,4,20230228,2023-02-28,2023-05-01,452.5,452.5,62,177.4,275.1,Paid
315,20,218,107,4,20230331,2023-03-31,2023-06-01,452.5,452.5,62,178.8,273.7,Paid
316,20,218,107,4,20230430,2023-04-30,2023-04-30,452.5,452.5,0,180.21,272.29,Paid
317,20,218,107,4,20230531,2023-05-31,2023-05-31,452.5,452.5,0,181.64,270.87,Paid
318,20,218,107,4,20230630,2023-06-30,2023-06-30,452.5,452.5,0,183.07,269.43,Paid
319,20,218,107,4,20230731,2023-07-31,2023-07-31,452.5,452.5,0,184.52,267.99,Paid
320,20,218,107,4,20230831,2023-08-31,2023-08-31,452.5,452.5,0,185.98,266.53,Paid
321,20,218,107,4,20230930,2023-09-30,2023-09-30,452.5,452.5,0,187.45,265.06,Paid
322,20,218,107,4,20231031,2023-10-31,2023-10-31,452.5,452.5,0,188.93,263.58,Paid
323,20,218,107,4,20231130,2023-11-30,2023-11-30,452.5,452.5,0,190.42,262.09,Paid
324,20,218,107,4,20231231,2023-12-31,2023-12-31,452.5,452.5,0,191.92,260.58,Paid
325,20,218,107,4,20240131,2024-01-31,2024-01-31,452.5,452.5,0,193.44,259.06,Paid
326,20,218,107,4,20240229,2024-02-29,2024-02-29,452.5,452.5,0,194.97,257.54,Paid
327,20,218,107,4,20240331,2024-03-31,2024-03-31,452.5,452.5,0,196.51,256.0,Paid
328,20,218,107,4,20240430,2024-04-30,2024-04-30,452.5,452.5,0,198.06,254.44,Paid
329,20,218,107,4,20240531,2024-05-31,2024-05-31,452.5,452.5,0,199.63,252.88,Paid
330,20,218,107,4,20240630,2024-06-30,2024-06-30,452.5,452.5,0,201.2,251.3,Paid
331,20,218,107,4,20240731,2024-07-31,2024-07-31,452.5,452.5,0,202.79,249.71,Paid
332,20,218,107,4,20240831,2024-08-31,2024-08-31,452.5,452.5,0,204.39,248.11,Paid
333,20,218,107,4,20240930,2024-09-30,2024-09-30,452.5,452.5,0,206.01,246.5,Paid
334,20,218,107,4,20241031,2024-10-31,2024-10-31,452.5,452.5,0,207.64,244.87,Paid
335,20,218,107,4,20241130,2024-11-30,2024-11-30,452.5,452.5,0,209.28,243.23,Paid
336,20,218,107,4,20241231,2024-12-31,2025-03-03,452.5,452.5,62,210.93,241.58,Partial
337,21,226,111,3,20240731,2024-07-31,2024-07-31,500.61,500.61,0,344.96,155.65,Paid
338,21,226,111,3,20240831,2024-08-31,2024-08-31,500.61,500.61,0,347.1,153.5,Paid
339,21,226,111,3,20240930,2024-09-30,2024-09-30,500.61,500.61,0,349.27,151.34,Paid
340,21,226,111,3,20241031,2024-10-31,2024-10-31,500.61,500.61,0,351.44,149.17,Paid
341,21,226,111,3,20241130,2024-11-30,2024-11-30,500.61,500.61,0,353.63,146.98,Paid
342,21,226,111,3,20241231,2024-12-31,2024-12-31,500.61,500.61,0,355.83,144.78,Paid
343,21,226,111,3,20250131,2025-01-31,2025-01-31,500.61,500.61,0,358.04,142.56,Paid
344,21,226,111,3,20250228,2025-02-28,2025-02-28,500.61,500.61,0,360.27,140.33,Paid
345,21,226,111,3,20250331,2025-03-31,2025-03-31,500.61,500.61,0,362.52,138.09,Paid
346,21,226,111,3,20250430,2025-04-30,2025-04-30,500.61,500.61,0,364.77,135.83,Paid
347,21,226,111,3,20250531,2025-05-31,2025-05-31,500.61,500.61,0,367.05,133.56,Paid
348,21,226,111,3,20250630,2025-06-30,2025-07-05,500.61,500.61,5,369.33,131.28,Paid
349,21,226,111,3,20250731,2025-07-31,2025-07-31,500.61,500.61,0,371.63,128.98,Paid
350,21,226,111,3,20250831,2025-08-31,2025-10-01,500.61,500.61,31,373.94,126.66,Paid
351,21,226,111,3,20250930,2025-09-30,2025-09-30,500.61,500.61,0,376.27,124.34,Paid
352,21,226,111,3,20251031,2025-10-31,2025-10-31,500.61,500.61,0,378.61,121.99,Paid
353,21,226,111,3,20251130,2025-11-30,2025-11-30,500.61,500.61,0,380.97,119.64,Paid
354,21,226,111,3,20251231,2025-12-31,2025-12-31,500.61,500.61,0,383.34,117.26,Paid
355,22,240,118,4,20231130,2023-11-30,2023-12-15,4349.37,4349.37,15,1854.83,2494.54,Paid
356,22,240,118,4,20231231,2023-12-31,2023-12-31,4349.37,4349.37,0,1868.05,2481.32,Paid
357,22,240,118,4,20240131,2024-01-31,2024-01-31,4349.37,4349.37,0,1881.37,2468.01,Paid
358,22,240,118,4,20240229,2024-02-29,2024-02-29,4349.37,4349.37,0,1894.77,2454.6,Paid
359,22,240,118,4,20240331,2024-03-31,2024-03-31,4349.37,4349.37,0,1908.28,2441.09,Paid
360,22,240,118,4,20240430,2024-04-30,2024-04-30,4349.37,4349.37,0,1921.88,2427.49,Paid
361,22,240,118,4,20240531,2024-05-31,2024-05-31,4349.37,4349.37,0,1935.58,2413.79,Paid
362,22,240,118,4,20240630,2024-06-30,2024-06-30,4349.37,4349.37,0,1949.37,2400.0,Paid
363,22,240,118,4,20240731,2024-07-31,2024-07-31,4349.37,4349.37,0,1963.27,2386.11,Paid
364,22,240,118,4,20240831,2024-08-31,2024-08-31,4349.37,4349.37,0,1977.26,2372.11,Paid
365,22,240,118,4,20240930,2024-09-30,2024-09-30,4349.37,4349.37,0,1991.35,2358.02,Paid
366,22,240,118,4,20241031,2024-10-31,2024-10-31,4349.37,4349.37,0,2005.54,2343.83,Paid
367,22,240,118,4,20241130,2024-11-30,2024-11-30,4349.37,4349.37,0,2019.84,2329.53,Paid
368,22,240,118,4,20241231,2024-12-31,2024-12-31,4349.37,4349.37,0,2034.23,2315.14,Paid
369,22,240,118,4,20250131,2025-01-31,2025-01-31,4349.37,4349.37,0,2048.73,2300.64,Paid
370,22,240,118,4,20250228,2025-02-28,2025-02-28,4349.37,4349.37,0,2063.33,2286.04,Paid
371,22,240,118,4,20250331,2025-03-31,2025-03-31,4349.37,4349.37,0,2078.04,2271.33,Paid
372,22,240,118,4,20250430,2025-04-30,2025-04-30,4349.37,4349.37,0,2092.85,2256.52,Paid
373,22,240,118,4,20250531,2025-05-31,2025-05-31,4349.37,4349.37,0,2107.77,2241.6,Paid
374,22,240,118,4,20250630,2025-06-30,2025-06-30,4349.37,4349.37,0,2122.79,2226.58,Paid
375,22,240,118,4,20250731,2025-07-31,2025-07-31,4349.37,4349.37,0,2137.92,2211.45,Paid
376,22,240,118,4,20250831,2025-08-31,2025-08-31,4349.37,4349.37,0,2153.16,2196.21,Paid
377,22,240,118,4,20250930,2025-09-30,2025-09-30,4349.37,4349.37,0,2168.5,2180.87,Paid
378,22,240,118,4,20251031,2025-10-31,2025-10-31,4349.37,4349.37,0,2183.96,2165.41,Paid
379,23,260,127,3,20230131,2023-01-31,2023-01-31,3668.14,3668.14,0,749.82,2918.32,Paid
380,23,260,127,3,20230228,2023-02-28,2023-02-28,3668.14,3668.14,0,753.8,2914.34,Paid
381,23,260,127,3,20230331,2023-03-31,2023-03-31,3668.14,3668.14,0,757.8,2910.34,Paid
382,23,260,127,3,20230430,2023-04-30,2023-04-30,3668.14,3668.14,0,761.82,2906.32,Paid
383,23,260,127,3,20230531,2023-05-31,2023-05-31,3668.14,3668.14,0,765.87,2902.28,Paid
384,23,260,127,3,20230630,2023-06-30,2023-06-30,3668.14,3668.14,0,769.93,2898.21,Paid
385,23,260,127,3,20230731,2023-07-31,2023-07-31,3668.14,3668.14,0,774.02,2894.13,Paid
386,23,260,127,3,20230831,2023-08-31,2023-08-31,3668.14,3668.14,0,778.12,2890.02,Paid
387,23,260,127,3,20230930,2023-09-30,2023-09-30,3668.14,3668.14,0,782.25,2885.89,Paid
388,23,260,127,3,20231031,2023-10-31,2023-10-31,3668.14,3668.14,0,786.4,2881.74,Paid
389,23,260,127,3,20231130,2023-11-30,2023-11-30,3668.14,3668.14,0,790.57,2877.57,Paid
390,23,260,127,3,20231231,2023-12-31,2023-12-31,3668.14,3668.14,0,794.77,2873.37,Paid
391,23,260,127,3,20240131,2024-01-31,2024-01-31,3668.14,3668.14,0,798.99,2869.16,Paid
392,23,260,127,3,20240229,2024-02-29,2024-02-29,3668.14,3668.14,0,803.23,2864.92,Paid
393,23,260,127,3,20240331,2024-03-31,2024-03-31,3668.14,3668.14,0,807.49,2860.65,Paid
394,23,260,127,3,20240430,2024-04-30,2024-04-30,3668.14,3668.14,0,811.77,2856.37,Paid
395,23,260,127,3,20240531,2024-05-31,2024-05-31,3668.14,3668.14,0,816.08,2852.06,Paid
396,23,260,127,3,20240630,2024-06-30,2024-06-30,3668.14,3668.14,0,820.41,2847.73,Paid
397,23,260,127,3,20240731,2024-07-31,2024-07-31,3668.14,3668.14,0,824.76,2843.38,Paid
398,23,260,127,3,20240831,2024-08-31,2024-08-31,3668.14,3668.14,0,829.14,2839.0,Paid
399,23,260,127,3,20240930,2024-09-30,2024-09-30,3668.14,3668.14,0,833.54,2834.6,Paid
400,23,260,127,3,20241031,2024-10-31,2024-10-31,3668.14,3668.14,0,837.96,2830.18,Paid
401,23,260,127,3,20241130,2024-11-30,2024-11-30,3668.14,3668.14,0,842.41,2825.73,Paid
402,23,260,127,3,20241231,2024-12-31,2024-12-31,3668.14,3668.14,0,846.88,2821.26,Paid
403,24,272,130,3,20240930,2024-09-30,2024-09-30,2277.99,2277.99,0,496.8,1781.2,Paid
404,24,272,130,3,20241031,2024-10-31,2024-10-31,2277.99,2277.99,0,499.33,1778.67,Paid
405,24,272,130,3,20241130,2024-11-30,2024-11-30,2277.99,2277.99,0,501.87,1776.13,Paid
406,24,272,130,3,20241231,2024-12-31,2024-12-31,2277.99,2277.99,0,504.42,1773.57,Paid
407,24,272,130,3,20250131,2025-01-31,2025-01-31,2277.99,2277.99,0,506.99,1771.01,Paid
408,24,272,130,3,20250228,2025-02-28,2025-02-28,2277.99,2277.99,0,509.57,1768.43,Paid
409,24,272,130,3,20250331,2025-03-31,2025-03-31,2277.99,2277.99,0,512.16,1765.83,Paid
410,24,272,130,3,20250430,2025-04-30,2025-04-30,2277.99,2277.99,0,514.77,1763.23,Paid
411,24,272,130,3,20250531,2025-05-31,2025-05-31,2277.99,2277.99,0,517.39,1760.61,Paid
412,24,272,130,3,20250630,2025-06-30,2025-06-30,2277.99,2277.99,0,520.02,1757.97,Paid
413,24,272,130,3,20250731,2025-07-31,2025-08-31,2277.99,2277.99,31,522.67,1755.33,Paid
414,24,272,130,3,20250831,2025-08-31,2025-08-31,2277.99,2277.99,0,525.33,1752.67,Paid
415,24,272,130,3,20250930,2025-09-30,2025-09-30,2277.99,2277.99,0,528.0,1749.99,Paid
416,24,272,130,3,20251031,2025-10-31,2025-10-31,2277.99,2277.99,0,530.69,1747.31,Paid
417,24,272,130,3,20251130,2025-11-30,2025-11-30,2277.99,2277.99,0,533.39,1744.61,Paid
418,24,272,130,3,20251231,2025-12-31,2025-12-31,2277.99,2277.99,0,536.1,1741.89,Paid
419,25,275,132,3,20230331,2023-03-31,2023-03-31,2265.73,2265.73,0,501.19,1764.54,Paid
420,25,275,132,3,20230430,2023-04-30,2023-04-30,2265.73,2265.73,0,503.72,1762.01,Paid
421,25,275,132,3,20230531,2023-05-31,2023-05-31,2265.73,2265.73,0,506.26,1759.47,Paid
422,25,275,132,3,20230630,2023-06-30,2023-06-30,2265.73,2265.73,0,508.81,1756.92,Paid
423,25,275,132,3,20230731,2023-07-31,2023-07-31,2265.73,2265.73,0,511.38,1754.35,Paid
424,25,275,132,3,20230831,2023-08-31,2023-08-31,2265.73,2265.73,0,513.95,1751.78,Paid
425,25,275,132,3,20230930,2023-09-30,2023-09-30,2265.73,2265.73,0,516.55,1749.19,Paid
426,25,275,132,3,20231031,2023-10-31,2023-10-31,2265.73,2265.73,0,519.15,1746.58,Paid
427,25,275,132,3,20231130,2023-11-30,2023-11-30,2265.73,2265.73,0,521.77,1743.96,Paid
428,25,275,132,3,20231231,2023-12-31,2023-12-31,2265.73,2265.73,0,524.4,1741.33,Paid
429,25,275,132,3,20240131,2024-01-31,2024-01-31,2265.73,2265.73,0,527.04,1738.69,Paid
430,25,275,132,3,20240229,2024-02-29,2024-02-29,2265.73,2265.73,0,529.7,1736.03,Paid
431,25,275,132,3,20240331,2024-03-31,2024-03-31,2265.73,2265.73,0,532.37,1733.36,Paid
432,25,275,132,3,20240430,2024-04-30,2024-04-30,2265.73,2265.73,0,535.05,1730.68,Paid
433,25,275,132,3,20240531,2024-05-31,2024-05-31,2265.73,2265.73,0,537.75,1727.98,Paid
434,25,275,132,3,20240630,2024-06-30,2024-06-30,2265.73,2265.73,0,540.46,1725.27,Paid
435,25,275,132,3,20240731,2024-07-31,2024-07-31,2265.73,2265.73,0,543.19,1722.54,Paid
436,25,275,132,3,20240831,2024-08-31,2024-08-31,2265.73,2265.73,0,545.93,1719.81,Paid
437,25,275,132,3,20240930,2024-09-30,2024-09-30,2265.73,2265.73,0,548.68,1717.05,Paid
438,25,275,132,3,20241031,2024-10-31,2024-10-31,2265.73,2265.73,0,551.44,1714.29,Paid
439,25,275,132,3,20241130,2024-11-30,2024-11-30,2265.73,2265.73,0,554.22,1711.51,Paid
440,25,275,132,3,20241231,2024-12-31,2024-12-31,2265.73,2265.73,0,557.02,1708.71,Paid
441,25,275,132,3,20250131,2025-01-31,2025-01-31,2265.73,2265.73,0,559.83,1705.9,Paid
442,25,275,132,3,20250228,2025-02-28,2025-02-28,2265.73,2265.73,0,562.65,1703.08,Paid
443,26,277,133,4,20251130,2025-11-30,2025-11-30,450.65,450.65,0,82.97,367.67,Paid
444,26,277,133,4,20251231,2025-12-31,2026-01-15,450.65,450.65,15,83.44,367.21,Paid
445,27,283,135,5,20250331,2025-03-31,2025-03-31,402.44,402.44,0,99.95,302.49,Paid
446,27,283,135,5,20250430,2025-04-30,2025-04-30,402.44,402.44,0,100.42,302.02,Paid
447,27,283,135,5,20250531,2025-05-31,2025-05-31,402.44,402.44,0,100.88,301.56,Paid
448,27,283,135,5,20250630,2025-06-30,2025-06-30,402.44,402.44,0,101.35,301.09,Paid
449,27,283,135,5,20250731,2025-07-31,2025-07-31,402.44,402.44,0,101.83,300.61,Paid
450,27,283,135,5,20250831,2025-08-31,2025-08-31,402.44,402.44,0,102.3,300.14,Paid
451,27,283,135,5,20250930,2025-09-30,2025-09-30,402.44,402.44,0,102.78,299.66,Paid
452,27,283,135,5,20251031,2025-10-31,2025-10-31,402.44,402.44,0,103.25,299.19,Paid
453,27,283,135,5,20251130,2025-11-30,2025-11-30,402.44,402.44,0,103.73,298.71,Paid
454,27,283,135,5,20251231,2025-12-31,2025-12-31,402.44,402.44,0,104.22,298.22,Paid
455,28,294,141,4,20240831,2024-08-31,2024-08-31,482.37,482.37,0,161.18,321.2,Paid
456,28,294,141,4,20240930,2024-09-30,2024-09-30,482.37,482.37,0,162.65,319.72,Paid
457,28,294,141,4,20241031,2024-10-31,2024-10-31,482.37,482.37,0,164.15,318.22,Paid
458,28,294,141,4,20241130,2024-11-30,2024-11-30,482.37,482.37,0,165.65,316.72,Paid
459,28,294,141,4,20241231,2024-12-31,2024-12-31,482.37,482.37,0,167.17,315.2,Paid
460,28,294,141,4,20250131,2025-01-31,2025-01-31,482.37,482.37,0,168.71,313.66,Paid
461,28,294,141,4,20250228,2025-02-28,2025-02-28,482.37,482.37,0,170.26,312.11,Paid
462,28,294,141,4,20250331,2025-03-31,2025-03-31,482.37,482.37,0,171.82,310.55,Paid
463,28,294,141,4,20250430,2025-04-30,2025-04-30,482.37,482.37,0,173.4,308.98,Paid
464,28,294,141,4,20250531,2025-05-31,2025-05-31,482.37,482.37,0,174.99,307.38,Paid
465,28,294,141,4,20250630,2025-06-30,2025-06-30,482.37,482.37,0,176.59,305.78,Paid
466,28,294,141,4,20250731,2025-07-31,2025-07-31,482.37,482.37,0,178.21,304.16,Paid
467,28,294,141,4,20250831,2025-08-31,2025-08-31,482.37,482.37,0,179.85,302.52,Paid
468,28,294,141,4,20250930,2025-09-30,2025-09-30,482.37,482.37,0,181.5,300.87,Paid
469,28,294,141,4,20251031,2025-10-31,2025-10-31,482.37,482.37,0,183.16,299.21,Paid
470,28,294,141,4,20251130,2025-11-30,2025-11-30,482.37,482.37,0,184.85,297.52,Paid
471,28,294,141,4,20251231,2025-12-31,2025-12-31,482.37,482.37,0,186.54,295.83,Paid
472,29,299,143,3,20230228,2023-02-28,2023-02-28,858.9,858.9,0,617.68,241.22,Paid
473,29,299,143,3,20230331,2023-03-31,2023-03-31,858.9,858.9,0,621.94,236.96,Paid
474,29,299,143,3,20230430,2023-04-30,2023-04-30,858.9,858.9,0,626.23,232.67,Paid
475,29,299,143,3,20230531,2023-05-31,2023-05-31,858.9,858.9,0,630.54,228.36,Paid
476,29,299,143,3,20230630,2023-06-30,2023-06-30,858.9,858.9,0,634.89,224.01,Paid
477,29,299,143,3,20230731,2023-07-31,2023-07-31,858.9,858.9,0,639.26,219.63,Paid
478,29,299,143,3,20230831,2023-08-31,2023-08-31,858.9,858.9,0,643.67,215.23,Paid
479,29,299,143,3,20230930,2023-09-30,2023-09-30,858.9,858.9,0,648.11,210.79,Paid
480,29,299,143,3,20231031,2023-10-31,2023-10-31,858.9,858.9,0,652.57,206.33,Paid
481,29,299,143,3,20231130,2023-11-30,2023-11-30,858.9,858.9,0,657.07,201.83,Paid
482,29,299,143,3,20231231,2023-12-31,2024-01-15,858.9,858.9,15,661.6,197.3,Paid
483,29,299,143,3,20240131,2024-01-31,2024-01-31,858.9,858.9,0,666.16,192.74,Paid
484,29,299,143,3,20240229,2024-02-29,2024-02-29,858.9,858.9,0,670.75,188.15,Paid
485,29,299,143,3,20240331,2024-03-31,2024-03-31,858.9,858.9,0,675.37,183.53,Paid
486,29,299,143,3,20240430,2024-04-30,2024-04-30,858.9,858.9,0,680.03,178.87,Paid
487,29,299,143,3,20240531,2024-05-31,2024-05-31,858.9,858.9,0,684.71,174.19,Paid
488,29,299,143,3,20240630,2024-06-30,2024-06-30,858.9,858.9,0,689.43,169.47,Paid
489,29,299,143,3,20240731,2024-07-31,2024-07-31,858.9,858.9,0,694.18,164.72,Paid
490,29,299,143,3,20240831,2024-08-31,2024-08-31,858.9,858.9,0,698.97,159.93,Paid
491,29,299,143,3,20240930,2024-09-30,2024-09-30,858.9,858.9,0,703.78,155.11,Paid
492,29,299,143,3,20241031,2024-10-31,2024-10-31,858.9,858.9,0,708.64,150.26,Paid
493,29,299,143,3,20241130,2024-11-30,2024-11-30,858.9,858.9,0,713.52,145.38,Paid
494,29,299,143,3,20241231,2024-12-31,2024-12-31,858.9,858.9,0,718.44,140.46,Paid
495,29,299,143,3,20250131,2025-01-31,2025-01-31,858.9,858.9,0,723.39,135.51,Paid
496,30,315,151,5,20230131,2023-01-31,2023-02-05,191.08,191.08,5,76.94,114.14,Paid
497,30,315,151,5,20230228,2023-02-28,2023-03-15,191.08,191.08,15,77.53,113.55,Paid
498,30,315,151,5,20230331,2023-03-31,2023-07-04,191.08,42.84,95,0.0,42.84,Partial
499,30,315,151,5,20230430,2023-04-30,2023-05-31,191.08,191.08,31,78.12,112.96,Paid
500,30,315,151,5,20230531,2023-05-31,2023-05-31,191.08,191.08,0,78.71,112.37,Paid
501,30,315,151,5,20230630,2023-06-30,2023-06-30,191.08,191.08,0,79.31,111.77,Paid
502,30,315,151,5,20230731,2023-07-31,2023-07-31,191.08,191.08,0,79.91,111.16,Paid
503,30,315,151,5,20230831,2023-08-31,2023-08-31,191.08,191.08,0,80.52,110.56,Paid
504,30,315,151,5,20230930,2023-09-30,2023-09-30,191.08,191.08,0,81.13,109.94,Paid
505,30,315,151,5,20231031,2023-10-31,2023-12-01,191.08,191.08,31,81.75,109.33,Paid
506,30,315,151,5,20231130,2023-11-30,2023-11-30,191.08,191.08,0,82.37,108.7,Paid
507,30,315,151,5,20231231,2023-12-31,2024-01-05,191.08,191.08,5,83.0,108.08,Paid
508,30,315,151,5,20240131,2024-01-31,2024-03-02,191.08,191.08,31,83.63,107.45,Paid
509,30,315,151,5,20240229,2024-02-29,2024-03-05,191.08,191.08,5,84.27,106.81,Paid
510,30,315,151,5,20240331,2024-03-31,2024-04-05,191.08,191.08,5,84.91,106.17,Paid
511,30,315,151,5,20240430,2024-04-30,2024-04-30,191.08,191.08,0,85.56,105.52,Paid
512,30,315,151,5,20240531,2024-05-31,2024-05-31,191.08,191.08,0,86.21,104.87,Paid
513,30,315,151,5,20240630,2024-06-30,2024-07-05,191.08,191.08,5,86.86,104.22,Paid
514,30,315,151,5,20240731,2024-07-31,2024-10-01,191.08,191.08,62,87.52,103.55,Missed
515,30,315,151,5,20240831,2024-08-31,2024-10-01,191.08,191.08,31,88.19,102.89,Paid
516,30,315,151,5,20240930,2024-09-30,2024-10-15,191.08,191.08,15,88.86,102.22,Paid
517,30,315,151,5,20241031,2024-10-31,2024-12-01,191.08,191.08,31,89.54,101.54,Paid
518,30,315,151,5,20241130,2024-11-30,2024-12-05,191.08,191.08,5,90.22,100.86,Paid
519,30,315,151,5,20241231,2024-12-31,2025-01-05,191.08,191.08,5,90.9,100.17,Paid
520,31,325,156,1,20230131,2023-01-31,2023-01-31,1036.42,1036.42,0,564.35,472.07,Paid
521,31,325,156,1,20230228,2023-02-28,2023-02-28,1036.42,1036.42,0,568.45,467.97,Paid
522,31,325,156,1,20230331,2023-03-31,2023-03-31,1036.42,1036.42,0,572.58,463.84,Paid
523,31,325,156,1,20230430,2023-04-30,2023-04-30,1036.42,1036.42,0,576.73,459.68,Paid
524,31,325,156,1,20230531,2023-05-31,2023-05-31,1036.42,1036.42,0,580.92,455.49,Paid
525,31,325,156,1,20230630,2023-06-30,2023-06-30,1036.42,1036.42,0,585.14,451.28,Paid
526,31,325,156,1,20230731,2023-07-31,2023-08-15,1036.42,1036.42,15,589.39,447.03,Paid
527,31,325,156,1,20230831,2023-08-31,2023-08-31,1036.42,1036.42,0,593.67,442.75,Paid
528,31,325,156,1,20230930,2023-09-30,2023-09-30,1036.42,1036.42,0,597.98,438.43,Paid
529,31,325,156,1,20231031,2023-10-31,2023-10-31,1036.42,1036.42,0,602.33,434.09,Paid
530,31,325,156,1,20231130,2023-11-30,2023-11-30,1036.42,1036.42,0,606.7,429.72,Paid
531,31,325,156,1,20231231,2023-12-31,2023-12-31,1036.42,1036.42,0,611.11,425.31,Paid
532,31,325,156,1,20240131,2024-01-31,2024-04-02,1036.42,1036.42,62,615.54,420.87,Missed
533,31,325,156,1,20240229,2024-02-29,2024-02-29,1036.42,1036.42,0,620.02,416.4,Paid
534,31,325,156,1,20240331,2024-03-31,2024-03-31,1036.42,1036.42,0,624.52,411.9,Paid
535,31,325,156,1,20240430,2024-04-30,2024-04-30,1036.42,1036.42,0,629.05,407.36,Paid
536,31,325,156,1,20240531,2024-05-31,2024-05-31,1036.42,1036.42,0,633.62,402.79,Paid
537,31,325,156,1,20240630,2024-06-30,2024-06-30,1036.42,1036.42,0,638.22,398.19,Paid
538,31,325,156,1,20240731,2024-07-31,2024-07-31,1036.42,1036.42,0,642.86,393.56,Paid
